id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
47," This money is not given by Europe for the known oligarchs to take it.  Neither are the big companies, which are not even the banks' customers anyway.  Europe gave this money to those who today are in the throes of illiquidity who want to be able to get a loan on the basis of jobs, digital growth, synergies, climate change.  So, if the data show that Mr Mitsotakis' priorities are.  69 companies with 1.2% interest rate took 1.1 billion of the Recovery Fund, when thousands of farmers, farmers and small and medium-sized enterprises are in dire straits, this money for them was given by the European Union and not for the cronies of Mr. Mitsotakis of New Democracy.  So that is why we are asking for the issue of loans to be prioritised for small and medium-sized enterprises.  Another point of our programme, private debt.  I said at the beginning of my speech.  Tsipras said stubbornness.  And he handed it all over in 2015.  To the ravens the goal. "," Τα λεφτά αυτά Δεν τα δίνει η Ευρώπη για να τα πάρουν οι γνωστοί ολιγάρχες  Ούτε οι μεγάλες εταιρείες που έτσι κι αλλιώς είναι καν οι πελάτες των τραπεζών  Η Ευρώπη έδωσε αυτά τα χρήματα για να τα πάρουν αυτοί που σήμερα είναι με τη θελιά της έλλειψης ρευστότητας στον λαιμό που θέλουν να μπορούν να πάρουν δάνειο με κριτήρια θέσεων εργασίας, ψηφιακής ανάπτυξης, συνεργειών, κλιματικής αλλαγής  Γι αυτό λοιπόν, αν τα στοιχεία δείχνουν τις προτεραιότητες του κυρίου Μητσοτάκη  69 επιχειρήσεις με 1,2% επιτοκιο πήραν 1,1 δις του Ταμείου Ανάκαμψης, όταν χιλιάδες αγρότες, κτηνοτρόφοι και μικρομεσαίοι είναι σε δεινή κατάσταση, τα χρηματα αυτα για αυτους τα έδωσε η Ευρωπαϊκή Ένωση και όχι για τους κολλητούς του κυρίου Μητσοτάκη της Νέας Δημοκρατίας  Γι αυτό λοιπόν εμείς ζητάμε και στο θέμα των δανείων να υπάρχουν προτεραιότητες για τις μικρομεσαίες επιχειρήσεις  Άλλο σημείο του προγράμματός μας, ιδιωτικό χρέος  Είπα και στην αρχή της ομιλίας μου  Σεισάχθεια έλεγε ο Τσίπρας  Και τα παρέδωσε όλα το 2015  Στα κορακια το γκολ",economy,european recovery fund,european recovery fund,-0.3,0.6,0.0,0.4,0.5,0.6,0.0,0.0,"[['europe', 'organization', '1.0'], ['oligarchs', 'person', '0.5'], ['big companies', 'organization', '0.5'], ['banks', 'organization', '0.5'], ['illiquidity', 'concept', '0.5'], ['loan', 'concept', '0.5'], ['jobs', 'concept', '0.5'], ['digital growth', 'concept', '0.5'], ['synergies', 'concept', '0.5'], ['climate change', 'concept', '0.5'], ['mr mitsotakis', 'person', '1.0'], ['recovery fund', 'organization', '1.0'], ['farmers', 'person', '0.5'], ['small and medium-sized enterprises', 'organization', '1.0'], ['european union', 'organization', '1.0'], ['new democracy', 'organization', '1.0'], ['loans', 'concept', '0.5'], ['private debt', 'concept', '0.5'], ['tsipras', 'person', '1.0']]","[['1. europe', 'organization', '1.0'], ['2. mitsotakis', 'person', '1.0'], ['3. new democracy', 'political party', '1.0'], ['4. european union', 'organization', '1.0'], ['5. tsipras', 'person', '1.0'], ['6. 2015', 'date', '1.0']]"
48," I'm sure that here in Serras, as in all of Greece and in this room.  There are borrowers.  Who are in a very difficult situation.  People who fought who are struggling.  Who want a second chance at dignity.  A society, a state cannot be unable to defend these people.  I'm not saying. "," Είμαι σίγουρος ότι και εδώ σε σέρρας, όπως και σε όλη την Ελλάδα και σε αυτή την αίθουσα  Υπάρχουν δανειολήπτες  Που είναι σε πολύ δύσκολη κατάσταση  Άνθρωποι που πάλεψαν που αγωνιούν  Που θέλουν μια δεύτερη ευκαιρία αξιοπρέπειας  Δεν μπορεί μια κοινωνία, ένα κράτος να μην μπορεί να υπερασπιστεί τους ανθρώπους αυτούς  Εγώ δεν λέω",debt,bankruptcy,debt or borrowing,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,"[['serras', 'location', '0.85'], ['greece', 'location', '0.85']]","[['serras', 'location', '0.8'], ['greece', 'country', '0.8'], ['society', 'group of people', '0.7'], ['state', 'organization', '0.6']]"
49," All to be lumped together are some who were strategic defaulters before the financial crisis.  But the vast majority are people who struggle every day to keep up with their payments to tax offices, to social security funds, to banks, and who we in this archipelago of households and small and medium-sized enterprises must give new hope and a new perspective based on criteria of justice.  So our programme is clear. "," Όλοι να μπουν στο ίδιο τσουβάλι είναι κάποιοι που ήταν στρατηγικοί κακοπληρωτές και πριν την οικονομική κρίση  Η μεγάλη πλειοψηφία όμως είναι άνθρωποι που παλεύουν καθημερινά να κρατήσουν τις δόσεις σε εφορίες, σε ασφαλιστικά ταμεία, στις τράπεζες και που πρέπει εμείς σε αυτό το αρχιπέλαγος των νοικοκυριών και των μικρομεσαίων επιχειρήσεων να δώσουμε νέα ελπίδα και νέα προοπτική με κριτήρια δικαιοσύνης  Γι αυτό λοιπόν το πρόγραμμά μας είναι ξεκάθαρο",debt,debt regulations,debt,0.6,0.1,0.0,0.0,0.0,0.2,0.0,0.0,"[['financial crisis', 'event', 'probability unknown'], ['tax offices', 'organization', 'probability unknown'], ['social security funds', 'organization', 'probability unknown'], ['banks', 'organization', 'probability unknown'], ['households', 'organization', 'probability unknown'], ['small and medium-sized enterprises', 'organization', 'probability unknown']]","[['financial crisis', 'date', '0.5'], ['tax offices', 'organization', '0.6'], ['social security funds', 'organization', '0.6'], ['banks', 'organization', '0.6'], ['households', 'group of people', '0.5'], ['small and medium-sized enterprises', 'group of people', '0.5']]"
50, A new law.  Absolute protection of the first home.  Based on the following criteria.  What percentage of the loan has the borrower repaid the cost of his/her home. , Ένα νέο νόμο  Απόλυτης προστασίας της πρώτης κατοικίας  Που θα βασίζεται στα εξής κριτήρια  Τι ποσοστό του δανείου έχει αποπληρώσει ο δανειολήπτης το κόστος της κατοικίας του,housing,mortgages,home protection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
51," And of course.  It will also concern his family situation.  So that we can put in absolute protection for people who are in great need.  Second point, agricultural land.  Not a single acre of agricultural land to foreign interests, universal protection of agricultural land, we will not allow this patriotic Socialist, the Afellinization of the Greek Economy, giving the Greek people's homes, their property and agricultural land to the crows of the funds.  And of course 120 instalments for debts to tax authorities and efka and for anyone who meets the 30% instalments.  Reduction of initial capital.  Swiss franc.  80. "," Και βέβαια  Θα αφορά και την οικογενειακή του κατάσταση  Ώστε να βάλουμε σε απόλυτη προστασία τους ανθρώπους που έχουν πολύ μεγάλη ανάγκη  Δεύτερο σημείο, αγροτική γη  Κανένα στρέμμα αγροτικής γης σε ξένα συμφέροντα καθολική προστασία της αγροτικής γης δεν θα επιτρέψουμε εμείς αυτό το πατριωτικό Σοσιαλιστικό, τον Αφελληνισμό της Ελληνικής Οικονομίας, δίνοντας στα σπίτια του ελληνικού λαού τις περιουσίες του και την αγροτική γη στα κοράκια των funds  Και βέβαια 120 δόσεις για χρέη προς εφορία και εφκα και για όποιον τηρεί τις δόσεις του 30%  Μείωση του αρχικού κεφαλαίου  Ελβετικό φράγκο  80",agricultural policy,other,agricultural land,0.0,0.2,0.0,0.3,0.6,0.8,0.5,0.0,"[['greek economy', 'organization', '0.7'], ['swiss franc', 'currency', '0.5']]","[['afellinization of the greek economy', 'organization', '0.7'], ['greek', 'country', '0.7'], ['socialist', 'political party', '0.5'], ['swiss franc', 'organization', '0.2'], ['120 instalments', 'date', '0.5'], ['30% instalments', 'date', '0.5']]"
52,"000 families are trapped in Swiss franc loans.  That is why we recommend.  1/3 of the interest rate increase to be borne by the borrower and 2/3 of the interest rate increase based on the exchange rate changes, the banking institutions, which cannot say that they didn't know, because our country faced the same problems with the yen in the 90s.  All of this is very, very specific.  And they are proposals that give Greece a strong perspective.  But for the agricultural world and because there are thousands of farmers here in Serres, I want to say two or three more things.  You know. ","000 οικογένειες είναι εγκλωβισμένες στα δάνεια του ελβετικού φράγκου  Γι αυτό προτείνουμε  Το 1/3 της αύξησης των επιτοκίων να το σηκώσει ο δανειολήπτης και τα 2/3 της αύξησης του επιτοκίου βάσει της συναλλαγματικής αλλαγές, τα τραπεζικά ιδρύματα, τα οποία δεν μπορούν να πουν ότι δεν ήξεραν, διότι τα ίδια προβλήματα αντιμετώπιζε η χώρα μας και με το γεν τη δεκαετία του 90  Όλα αυτά είναι πάρα πολύ συγκεκριμένα  Και είναι προτάσεις που δίνουν στην Ελλάδα μια ισχυρή προοπτική  Για τον αγροτικό κόσμο όμως και επειδή εδώ στις Σέρρες υπάρχουν χιλιάδες αγρότες, θέλω να πω δυο 3 πράγματα περισσότερα  Ξέρετε",other,other,swiss franc loans,0.0,0.2,0.0,0.2,0.0,0.1,0.0,0.0,"[['swiss franc', 'currency', '1.0'], ['greece', 'country', '1.0'], ['yen', 'currency', '1.0'], ['serres', 'location', '1.0']]","[['swiss', 'location', '0.9'], ['greece', 'country', '0.9'], ['serres', 'location', '0.8']]"
53," The green transition.  It's a policy made.  The question is how each Member State will implement it.  It will implement it by enabling hundreds of farmers and livestock farmers and processors to make energy communities, thousands of Greeks to put photovoltaics on the roofs of their homes, or.  It will give all this new business framework to a few powerful construction companies to exploit.  So we are not inventors and we are following models of countries that want a green transition without energy poverty and with energy democracy.  That is why we propose investments in networks.  If Greece invests in the networks here in Serres hundreds of energy communities can ensure farmers, farmers, farmers and processors that in the next 15 years they will have stable production prices and will not be blackmailed by their 2 policy changes.  Energy oligarchs and gas. "," Η πράσινη μετάβαση  Είναι μια πολιτική ειλημμένη  Το θέμα είναι πώς θα την υλοποιήσει το κάθε κράτος μέλος  Θα την υλοποιήσει δίνοντας δυνατότητα σε εκατοντάδες αγρότες και κτηνοτρόφους και μεταποιητές να κάνουν ενεργειακές κοινότητες σε χιλιάδες Έλληνες να βάλουν φωτοβολταϊκά στις στέγες φωτοβολταϊκά στις στέγες ή  Θα δώσει όλο αυτό το νέο επιχειρηματικό πλαίσιο να το αξιοποιήσουν λίγες ισχυρές κατασκευαστικές εταιρείες  Εμείς λοιπόν, δεν είμαστε εφευρέτες και ακολουθούμε μοντέλα χωρών οι οποίες θέλουν μια πράσινη μετάβαση χωρίς ενεργειακή φτώχεια και με ενεργειακή δημοκρατία  Γι αυτό προτείνουμε επενδύσεις στα δίκτυα  Εάν η Ελλάδα επενδύσει στα δίκτυα εδώ στις Σέρρες εκατοντάδες ενεργειακές κοινότητες μπορούν να διασφαλίσουν σε αγρότες κτηνοτρόφους και μεταποιητές ότι τα επόμενα 15 χρόνια θα έχουν σταθερές τιμές παραγωγής και δεν θα είναι εκβιαζόμενοι από τις 2 πολιτικές αλλαγές τους  Ολιγάρχες της ενέργειας και το φυσικό αέριο",environment,other,green transition,0.0,0.2,0.5,0.35,0.2,0.3,0.0,0.1,"[['the green transition', 'named entity', 'na'], ['member state', 'named entity', 'na'], ['farmers', 'named entity', 'na'], ['livestock farmers', 'named entity', 'na'], ['processors', 'named entity', 'na'], ['greeks', 'named entity', 'na'], ['photovoltaics', 'named entity', 'na'], ['roof', 'named entity', 'na'], ['construction companies', 'named entity', 'na'], ['countries', 'named entity', 'na'], ['energy poverty', 'named entity', 'na'], ['energy democracy', 'named entity', 'na'], ['investments', 'named entity', 'na'], ['networks', 'named entity', 'na'], ['greece', 'named entity', 'na'], ['serres', 'named entity', 'na'], ['15 years', 'named entity', 'na'], ['production prices', 'named entity', 'na'], ['policy changes', 'named entity', 'na'], ['energy oligarchs', 'named entity', 'na'], ['gas', 'named entity', 'na']]","[['greece', 'country', '1.0'], ['member state', 'political party', '0.5'], ['photovoltaics', 'organization', '0.5'], ['energy communities', 'organization', '0.7'], ['construction companies', 'organization', '0.5'], ['countries', 'location', '0.5'], ['networks', 'organization', '0.7'], ['serres', 'location', '1.0'], ['energy oligarchs', 'organization', '1.0'], ['gas', 'organization', '0.5']]"
54," But why all this did not happen.  They didn't know E, they don't know what Germany, Spain, Portugal are doing.  They said the Greek people are being pressured by Europe to leave lignite.  But Europe did not tell them to take the country for access to gas.  Both Tsipras and Mitsotakis did it themselves and they say that we don't know that Russia had a war and we would have had price increases, but that's not the case when in 2014.  There was the crisis in Crimea.  And they all knew what might happen in the future. "," Γιατί όμως όλα αυτά δεν έγιναν  Δεν τα γνώριζαν Ε, δεν ξέρουν τι κάνει η Γερμανία, η Ισπανία, η Πορτογαλία  Έλεγαν του ελληνικού λαού μας πιέζει η Ευρώπη να φύγουμε από το λιγνίτη  Δεν τους είπε όμως η Ευρώπη να πάρουν τη χώρα για την πρόσβαση στο φυσικό αέριο  Το κάνανε μόνοι τους και ο Τσίπρας και ο Μητσοτάκης και απαντούν ότι μα δεν ξέρουμε εμείς ότι είχε πόλεμο η Ρωσία και θα είχαμε αυξήσεις τιμών, δεν είναι έτσι όταν το 2014  Υπήρξε η κρίση στην Κριμαία  Και όλοι γνωρίζανε τι μπορεί να συμβεί στο μέλλον",other,natural gas,greek energy policies,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,"[['e', 'unknown entity', '0.5'], ['germany', 'country', '1.0'], ['spain', 'country', '1.0'], ['portugal', 'country', '1.0'], ['greek', 'nationality', '1.0'], ['europe', 'organization', '1.0'], ['tsipras', 'person', '1.0'], ['mitsotakis', 'person', '1.0'], ['russia', 'country', '1.0'], ['crimea', 'location', '1.0']]","[['e', 'organization', '0.9'], ['germany', 'country', '0.9'], ['spain', 'country', '0.9'], ['portugal', 'country', '0.9'], ['greek people', 'group of people', '0.9'], ['europe', 'location', '0.8'], ['tsipras', 'person', '0.9'], ['mitsotakis', 'person', '0.9'], ['russia', 'country', '0.8'], ['crimea', 'location', '0.8'], ['2014', 'date', '0.7']]"
55," Greece was not dependent on natural gas to the extent that it is today.  So, then, a government that strategically saw the future of the Greek people and the geopolitical security of the country.  What should it have done to invest in the networks so that we can consume the energy we produce, whatever happens in Turkey with its pipelines to Russia or other countries, but they went in favor of serving the domestic oligarchy and gave the whole energy mix to go to natural gas for the few to exploit the many today with the energy crisis and even.  And in fact, instead of those few paying.  We paid for the energy crisis with our taxes, all of us, by giving billions in subsidies.  The rest of the oligarchy in Europe were losing and in Greece they were winning at the expense of the Greek people under the seal of Mr.Tsipras and Mr.Mitsotakis Gal.  So Gal, friends. "," Η Ελλάδα δεν ήταν εξαρτημένη στο βαθμό που είναι σήμερα από το φυσικό αέριο  Τότε λοιπόν, μια κυβέρνηση που έβλεπε στρατηγικά το μέλλον του ελληνικού λαού και τη γεωπολιτική ασφάλεια της χώρας  Τί έπρεπε να κάνει να επενδύσεις στα δίκτυα ώστε εμείς ότι και να γίνεται στην Τουρκία με τους αγωγούς της στη Ρωσία ή σε άλλες χώρες να καταναλώνουμε την ενέργεια που παράγουμε, αλλά πήγαν υπέρ του υπηρετώντας την εγχώρια ολιγαρχία και έδωσαν όλο το ενεργειακό μείγμα να πάει στο φυσικό αέριο για να εκμεταλλεύονται οι λίγοι τους πολλούς σήμερα με την ενεργειακή κρίση και μάλιστα  Και μάλιστα θα αντί να πληρώσουν αυτοί οι λίγοι  Την ενεργειακή κρίση την πληρώσαμε με τους φόρους μας, όλοι εμείς, δίνοντας δισεκατομμύρια επιδοτήσεις  Οι υπόλοιποι στην Ευρώπη ολιγαρχίας έχαναν και στην Ελλάδα κέρδιζαν εις βάρος του ελληνικού λαού με τη σφραγίδα του κυρίου Τσίπρα και του κυρίου Μητσοτάκη Gal  Gal, φίλες και φίλοι λοιπόν",energy,natural gas,energy crisis in greece,-0.8,0.5,0.0,0.2,0.2,0.4,0.0,0.0,"[['greece', 'location', '1.0'], ['turkey', 'location', '1.0'], ['russia', 'location', '1.0'], ['europe', 'location', '1.0'], ['mr.tsipras', 'person', '1.0'], ['mr.mitsotakis gal', 'person', '1.0']]","[['greece', 'country', '1.0'], ['greek people', 'group of people', '0.75'], ['turkey', 'location', '0.5'], ['russia', 'country', '0.5'], ['europe', 'location', '0.5'], ['greek', 'organization', '0.25'], ['tsipras', 'person', '0.5'], ['mitsotakis', 'person', '0.5']]"
56," Investment in networks will be universal.  To see the extent of the unreliability in the previous Council of Europe, Mr Mitsotakis called, he says, for an energy highway.  Connecting Greece with Northern Greece.  With Central Europe.  And he asked for this.  When we cannot consume the consumables here we will sell them there. "," Η επένδυση στα δίκτυα θα είναι καθολική  Για να δείτε το μέγεθος της αναξιοπιστίας στο προηγούμενο Συμβούλιο της Ευρώπης, ο κύριος Μητσοτάκης ζήτησε, λέει, να γίνει μια ενεργειακή λεωφόρος  Που να ενώνει την Ελλάδα από τη Βόρεια Ελλάδα  Με την Κεντρική Ευρώπη  Και το ζήτησε αυτό  Όταν δεν μπορούμε να καταναλώσουμε τις αναλώσιμες εδώ θα τους πουλάμε εκεί",energy,energy crisis,networks,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,"[['investment', 'networks', 'organization', '0.9'], ['council of europe', 'organization', '0.8'], ['mr mitsotakis', 'person', '0.7'], ['greece', 'location', '0.9'], ['northern greece', 'location', '0.7'], ['central europe', 'location', '0.8.']]","[['mr mitsotakis', 'person', '0.9'], ['council of europe', 'organization', '0.9'], ['greece', 'location', '0.9'], ['northern greece', 'location', '0.9'], ['central europe', 'location', '0.9']]"
57," But he is asking something of the Europeans who are not himself in our country.  He tells them, ""You make networks but he doesn't make networks here.  If the recovery fund minimum million euros is made in the given to the network.  So what green transition. "," Ζητά όμως κάτι από τους Ευρωπαίους που δεν είναι ο ίδιος στη χώρα μας  Τους λέει, Κάντε εσείς δίκτυα αλλά δεν κάνει αυτός εδώ δίκτυα  Αν το Ταμείο Ανάκαμψης ελάχιστα εκατομμύρια ευρώ γίνεται στο δίνονται στο δίκτυο  Άρα για ποια πράσινη μετάβαση",economy,green energy,european recovery fund,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.2,"[['europeans', 'org', '0.90'], ['recovery fund', 'misc', '0.70'], ['million euros', 'misc', '0.60'], ['network', 'misc', '0.80'], ['green transition', 'misc', '0.50']]","[['europeans', 'group of people', '0.8'], ['country', 'location', '1.0'], ['recovery fund', 'organization', '0.8'], ['million euros', 'currency', '0.8'], ['green transition', 'political party', '0.6']]"
58," What social justice, what geopolitical strategy of the country and I go to the other point of the networks.  Which transmission networks are currently being invested in across Europe.  Which are the most environmentally friendly.  Which are the cheapest for each nation, for its transport, for the poorest Europeans by train.  Are the trains Ma Ma.  What we gave us from the Recovery Fund the trains, when other countries are not billions of almost nothing.  And I come back to this unfortunately.  Because the tragedy underlined the weakness.  But even without the tragedy, this weakness was known. "," Ποια κοινωνική δικαιοσύνη, Ποια γεωπολιτική στρατηγική της χώρας και πάω στο άλλο σημείο των δικτύων  Ποια είναι τα δίκτυα μεταφοράς που επενδύει σήμερα όλη η Ευρώπη  Ποια είναι τα πιο φιλικά προς το περιβάλλον  Ποια είναι τα πιο φτηνά για κάθε λαό, για τις μεταφορές του, για τους φτωχότερους Ευρωπαίους με τα τρένα  Είναι τα τρέ Μα  Τι δώσαμε εμείς από το Ταμείο Ανάκαμψης τα τρένα, όταν άλλες χώρες δεν είναι δισεκατομμύρια σχεδόν τίποτα  Και επανέρχομαι δυστυχώς σε αυτό  Διότι η τραγωδία υπογράμμισε την αδυναμία  Αλλά και χωρίς την τραγωδία, αυτή η αδυναμία ήταν γνωστή",infrastructure,wind energy,european train networks,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,"[['europe', 'geopolitical strategy', 'transmission networks', 'ma ma', 'recovery fund']]","[['europe', 'location', 'high'], ['recovery fund', 'organization', 'high'], ['ma ma (possibly a reference to a person or group of people', 'but not clear enough to include)']]"
59," A country that wants to use its ports cannot privatise them, but not invest in serious companies to make rolling networks that will connect Greece with the rest of Europe.  So that is why we and because we in Northern Greece must strengthen our country as a geopolitical energy and transport hub, so that the farmer, the farmer, the farmer, the poet knows very well that the big investment is in the cost of production, in transport, in exports and in extroversion, so that your children stay here and do not leave like their grandparents in Germany and other countries.  This is real investment to stop golf in the country.  And of course with the synergies of these sectors with tourism.  We cannot say that we have 25 million tourists in Greece every year.  But we'll be a vast hotel.  And the profit will be only for the bed only for housing, a little bit for feeding, but for no other sector of the economy.  So we say measurable targets like Spain and Portugal.  We need to set targets.  The majority of millions of travelers to taste Greek oil, Greek wine, processed agricultural products, not just 10 days in Greece, but 365 days in all their countries of origin and to relive a time of recovery, a time of dignity, competitiveness of production indicators.  Friends and friends. "," Δεν μπορεί μια χώρα που θέλει να αξιοποιήσει τα λιμάνια της να τα ιδιωτικοποιεί, αλλά να μην επενδύσει σοβαρές εταιρίες για να κάνουνε τροχήλατα δίκτυα που θα ενώσουν την Ελλάδα με την υπόλοιπη Ευρώπη  Για αυτό λοιπόν εμείς και επειδή μας στη Βόρεια Ελλάδα πρέπει να ενισχύσουμε τη χώρα μας ως γεωπολιτικό ενεργειακό και μεταφορικό κόμβο, ώστε ο αγρότης ο κτηνοτρόφος ο ποιητής να ξέρει πάρα πολύ καλά ότι η μεγάλη επένδυση είναι στο κόστος παραγωγής, στη μεταφορέας, στις εξαγωγές και στην εξωστρέφεια, για να μείνουν τα παιδιά σας εδώ και να μην φεύγουν όπως τους παππούδες του στη Γερμανία και σε άλλες χώρες  Αυτή είναι πραγματική επένδυση για να σταματήσουμε το γκολφ στη χώρα  Και βέβαια με τις συνέργειες των τομέων αυτών με τον τουρισμό  Δεν μπορεί να λέμε ότι έχουμε 25 εκατομμύρια τουρίστες στην Ελλάδα κάθε χρόνο  Αλλά θα είμαστε ένα απέραντο ξενοδοχείο  Και το κέρδος θα είναι μόνο για το κρεβάτι μόνο για τη στέγαση, λίγο για τη σίτιση, αλλά για κανένα άλλο τομέα της οικονομίας  Εμείς λοιπόν λέμε μετρήσιμους στόχους όπως η Ισπανία και η Πορτογαλία  Πρέπει να βάλουμε στόχους  Η πλειοψηφία των εκατομμυρίων ταξιδιωτών να γεύονται το ελληνικό λάδι, το ελληνικό κρασί, τα μεταποιημένα αγροτικά προϊόντα, όχι μόνο 10 μέρες στην Ελλάδα, αλλά 365 μέρες σε όλες τις χώρες καταγωγής τους και να ξαναζήσει αγροτιά μιας μια εποχή ανάκαμψης, μια εποχή αξιοπρέπειας, ανταγωνιστικότητα των δεικτών παραγωγής  Φίλες και φίλοι",economy,other,transport and infrastructure development,0.0,0.25,0.2,0.1,0.0,0.2,0.0,0.0,"[['greece', 'geopolitical energy and transport hub', '1.0'], ['northern greece', 'region', '1.0'], ['germany', 'country', '1.0'], ['europe', 'region', '1.0'], ['spain', 'country', '1.0'], ['portugal', 'country', '1.0']]","[['greece', 'country', '1.0'], ['northern greece', 'location', '1.0'], ['germany', 'country', '0.8'], ['europe', 'location', '0.7'], ['spain', 'country', '0.7'], ['portugal', 'country', '0.7']]"
60," There are other issues concerning the agricultural sector.  You know them very well.  And follow-up notes this area is not very critical for the prefecture of Serres.  Where unemployment is currently at 40%.  Where you are the champions in immigration, where the population has decreased very much in the last, unfortunately, demographic measurement that was done in our country.  We have a duty here and throughout Greece to invest in regional development.  The future of Greece cannot be that 50% of Greeks live in miserable economic conditions in Athens, we must invest strategically in regional development and PASOK is the party that started this policy in the 1980s and we have a duty to continue it after half a century, if we want our country to have a demographic future and not.  It is on the brink of demographic catastrophe.  So that's why infrastructure is very, very critical, just as we're talking about energy, we'll be talking in a few years about water resources.  That is why we are asking and we want to guarantee that there will be significant land reclamation projects, so that there are cheap natural resources, water resources for all farmers throughout Greece and especially in areas where the basins have a huge issue. "," Υπάρχουν και άλλα ζητήματα που αφορούν τον αγροτικό τομέα  Τα γνωρίζετε πάρα πολύ καλά  Και σημειώσεις συνέχεια τον τομέα αυτό δεν είναι πολύ κρίσιμος για το νομό των Σερρών  Όπου σήμερα η ανεργία φτάνει το 40%  Όπου είστε πρωταθλητές στη μετανάστευση, όπου ο πληθυσμός μειώθηκε πάρα πολύ στην τελευταία, δυστυχώς μέτρηση που έγινε στη χώρα μας για το δημογραφικό  Έχουμε χρέος εδώ και σε όλη την Ελλάδα να επενδύσουμε στην περιφερειακή ανάπτυξη  Δεν μπορεί το μέλλον της Ελλάδας να είναι το 50% των Ελλήνων να μένουν σε άθλιες οικονομικές συνθήκες στην Αθήνα πρέπει να επενδύσουμε στρατηγικά στην περιφερειακή ανάπτυξη και το ΠΑΣΟΚ είναι το κόμμα που ξεκίνησε αυτή την πολιτική από τη δεκαετία του 80 και έχουμε χρέος να τη συνεχίσουμε μετά από μισό αιώνα, αν θέλουμε η χώρα μας να έχει δημογραφικό μέλλον και να μην  Βρίσκεται στα πρόθυρα της δημογραφικής καταστροφής  Για αυτό λοιπόν, οι υποδομές είναι πάρα πολύ κρίσιμες, όπως μιλάμε για την ενέργεια, θα μιλάμε σε λίγα χρόνια για τους υδάτινους πόρους  Γι αυτό ζητάμε και θέλουμε να εγγυηθούμε, να υπάρξουν σημαντικά έργα εγγειοβελτιωτικά, ώστε να υπάρχουν φτηνή φυσικοί πόροι, υδάτινοι πόροι για όλους τους αγρότες σε όλη την Ελλάδα και ιδιαίτερα στις περιοχές που οι λεκάνες έχουν τεράστιο ζήτημα",agricultural policy,other,regional development,0.0,0.25,0.0,0.1,0.0,0.2,0.0,0.0,"[['agricultural sector', 'organization', '0.7'], ['serres', 'location', '0.8'], ['greece', 'location', '1.0'], ['athens', 'location', '1.0'], ['pasok', 'organization', '1.0']]","[['serres', 'location', '1.0'], ['greece', 'country', '1.0'], ['athens', 'location', '0.8'], ['pasok', 'political party', '1.0']]"
61, There are issues that concern everyday life.  There are issues that we have to deal with and they have to do with culture.  Having to do with extroversion. , Υπάρχουν θέματα τα οποία αφορούν την καθημερινότητα  Υπάρχουν ζητήματα που πρέπει να αντιμετωπίσουμε και έχουν να κάνουν με τον πολιτισμό  Που έχουν να κάνουν με την εξωστρέφεια,other,other,culture,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,[],[]
62, What happened here.  With the tomb of Kasta.  What happened. , Τι εγινε εδω  Με τον τύμβο Καστά  Τι έγινε,other,other,archaeology,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,"[['kasta', 'person', '0.75']]","[['kasta', 'location', '0.5']]"
63," A cultural monument of world interest.  How many years have we been hearing that it will be ready.  3 days were enough.  For the government to clean up in Tatoi so that the dead king can be buried, but here in these breath projects years go by and we don't see any change.  Gal you remember very well. "," Ένα πολιτιστικό μνημείο παγκοσμίου ενδιαφέροντος  Πόσα χρόνια ακούμε ότι θα είναι έτοιμο  3 μέρες έφταναν  Για να καθαρίσει η κυβέρνηση στο Τατόι ώστε να κηδευτεί ο νεκρός βασιλιάς, αλλά εδώ σε αυτά τα έργα πνοής περνούν χρόνια ολόκληρα και δεν βλέπουμε καμία αλλαγή  Gal εσείς θυμάστε πολύ καλά",other,other,cultural monument,0.0,0.5,0.0,0.2,0.5,0.4,0.1,0.1,"[['tatoi', 'location', '0.6'], ['gal', 'person', '0.6']]","[['tatoi', 'location', '0.7'], ['gal', 'person', '0.5']]"
64," What the New Democracy politicians said about the Greek sugar industry.  Among their key election pledges were.  Where is now all status.  Mr Georgiades, can you tell us what happened with this issue, when in 2019 he said that in a few months the plant will be operating normally. "," Τι λέγανε οι πολιτευτάδες της Νέας Δημοκρατίας για την ελληνική βιομηχανία ζάχαρης  Από τις βασικές προεκλογικές τους δεσμεύσεις ήταν  Πού είναι τώρα όλοι status  Κύριος Γεωργιάδης, να σας πει τι έγινε με αυτό το θέμα, όταν το 2019 έλεγε ότι σε λίγους μήνες το εργοστάσιο θα λειτουργεί κανονικά",economy,other,greek sugar industry,-0.5,0.5,0.0,0.1,0.2,0.2,0.0,0.0,"[['new democracy', 'political party', '0.78'], ['greek', 'nationality', '0.9'], ['mr. georgiades', 'person', '0.7']]","[['new democracy', 'political party', '0.99'], ['greek', 'country', '0.99'], ['georgiades', 'person', '0.90'], ['2019', 'date', '0.80']]"
