id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
82," Only with practical solidarity.  The organized movement, with the.  Communists in the first.  Line.  Gallery, All these people are engaged. "," Μόνο με την έμπρακτη αλληλεγγύη  Του οργανωμένου κινήματος, με τους  Κομμουνιστές στην πρώτη  Γραμμή  Gallery, Όλοι αυτοί είναι δεσμευμένοι",other,other,solidarity,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,[],[]
83," The objectives of the.  Business groups for new even bigger ones.  Profits at the expense of.  Many of the workers agree, in setting the minimum wage at about the same.  Levels that were 11 years ago in the maintenance of the memorandum and other post-memorandum anti-people's laws and commitments. "," Στους στόχους των  Επιχειρηματικών ομίλων για νέα ακόμα μεγαλύτερα  Κέρδη σε βάρος των  Πολλών των εργαζομένων συμφωνούν, στην Καθήλωση του κατώτατου μισθού, περίπου στα ίδια  Επίπεδα που ήταν πριν 11 χρόνια στη διατήρηση των μνημονιακών και των άλλων μετα μνημονιακών αντιλαϊκών νόμων και δεσμεύσεων",employment,workers' rights,business groups,-0.5,0.4,0.0,0.6,0.2,0.8,0.0,0.0,"[['business groups', 'organization', '0.60'], ['profits', 'miscellaneous', '0.60'], ['workers', 'person', '0.60'], ['minimum wage', 'concept', '0.60']]","[['business groups', 'organization', '1.0'], ['workers', 'group of people', '1.0']]"
84, Which only loosen the hands of big employers.  They are committed to European policy.  Union for energy liberalisation and so-called green growth.  That launches from the.  One the energy.  Poverty for our people and on the other hand it boosts the profits of the energy groups. , Που λύνουν μόνο τα χέρια της μεγάλης εργοδοσίας  Είναι δεσμευμένοι Στην πολιτική της Ευρωπαϊκής  Ένωσης για την απελευθέρωση της ενέργειας και την δήθεν πράσινη ανάπτυξη  Που εκτοξεύει από τη  Μιά την ενεργειακή  Φτώχεια για το λαό μας και από την άλλη απογειώνει τα κέρδη των ομίλων της ενέργειας,energy,green energy,energy liberalisation,-0.6,0.94,0.1,0.72,0.7,0.7,0.0,0.2,"[['european', 'org', '0.87'], ['union for energy liberalisation', 'org', '0.81'], ['green growth', 'org', '0.71']]","[['european policy', 'organization', '0.8'], ['union for energy liberalisation', 'organization', '0.7'], ['green growth', 'organization', '0.4'], ['energy groups', 'group of people', '0.5']]"
85, They are committed.  The objectives of the.  European Union Recovery Fund. , Είναι δεσμευμένοι  Στους στόχους του  Ταμείου Ανάκαμψης της Ευρωπαϊκής Ένωσης,economy,european recovery fund,european union recovery fund,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['european union', 'org', '0.9'], ['recovery fund', 'org', '0.8']]","[['european union', 'organization', '0.85'], ['recovery fund', 'organization', '0.6']]"
86, They all voted for it together.  And now with shared.  Roles are mocked and mocked by.  Over the people that.  Taha can this.  Supermemorandum to have. , Όλοι μαζί το ψήφισαν  Και τώρα με μοιρασμένους  Ρόλους κοροϊδεύουν και από  Πάνω τον λαό ότι  Τάχα μπορεί αυτό το  Υπερμνημόνιο να έχει,other,other,unclear/unknown,0.0,0.0,,0.2,1.0,0.0,0.0,0.0,[],[]
87, And some positive for the people are fighting among themselves.  Which business groups.  Will. , Και κάποια θετικά για το λαό τσακώνονται μεταξύ τους  Ποιοι επιχειρηματικοί όμιλοι  Θα,other,other,business groups,0.0,0.5,0.0,0.3,0.5,0.5,0.0,0.0,[],[]
88," Absorb this money.  Hot state money that was accumulated again by our people. All of them are committed.  In the European strategy.  Union for education set in higher education.  It has led to the current situation described by the phrase university, business with.  Cheap, working and.  Students, clients.  It has led. "," Απορροφήσουν αυτά τα χρήματα  Ζεστό κρατικό χρήμα δηλαδή που συσσωρεύτηκαν πάλι από το λαό μας Όλοι τους είναι δεσμευμένη  Στη στρατηγική της Ευρωπαϊκής  Ένωσης για την εκπαίδευση που στην τριτοβάθμια  Έχει οδηγήσει στη σημερινή κατάσταση που περιγράφεται με τη φράση πανεπιστήμιο, επιχείρηση με  Φθηνούς, εργαζόμενους και  Φοιτητές, πελάτες  Έχει οδηγήσει",education,higher education,higher education,0.0,0.1,0.0,0.2,0.5,0.0,0.0,0.0,"[['european', 'geopolitical entity', '0.7902'], ['union', 'geopolitical entity', '0.7859'], ['education', 'field of study', '0.5476'], ['higher education', 'field of study', '0.6096'], ['university', 'organization', '0.5505'], ['business', 'organization', '0.5184'], ['students', 'miscellaneous', '0.7075']]",[]
89, Underfunding of universities in order not to endanger them.  The targets for the.  Gains agreed with the.  Partners for the.  Years to come.  The students here in Komotini and in the whole of Thrace are committed to the goal of capital. , Στην υποχρηματοδότηση των πανεπιστημίων προκειμένου να μην κινδυνεύουν  Οι στόχοι για τα  Πλεονάσματα που έχουν συμφωνηθεί με τους  Εταίρους για τα  Επόμενα χρόνια  Το ζουν στο πετσί τους και οι φοιτητές και εδώ στην Κομοτηνή σε ολόκληρη τη Θράκη είναι δεσμευμένοι στο στόχο του κεφαλαίου,education,academic research,university underfunding,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,"[['komotini', 'location', '0.6'], ['thrace', 'location', '0.6']]","[['komotini', 'location', '0.9'], ['thrace', 'location', '0.9']]"
90," Which is to.  Pay again the.  People, the broken ones are fighting. "," Που είναι να  Πληρώσει πάλι ο  Λαός, τα σπασμένα τσακώνονται",other,other,financial compensation,-0.6,0.5,0.0,0.6,0.9,0.8,0.0,0.0,[],[]
91," For tapas and the.  Baskets, but together new democracy SYRIZA.  PASOK rejected KKE's proposals for the relief of poverty and energy poverty.  Why these proposals.  The proposals of the KKE.  affect, you see, the privileges of the few.  THE differences in the proposals of the other parties are.  From which pocket will the people pay again because. "," Για τάπας και τα  Καλάθια, αλλά από κοινού νέα δημοκρατία ΣΥΡΙΖΑ  Πασοκ απέρριψαν τις προτάσεις του ΚΚΕ για την ανακούφιση από την ακρίβεια και την ενεργειακή Φτώχεια  Γιατί αυτές τις προτάσεις  Οι προτάσεις του ΚΚΕ  θίγουν, βλέπετε τα προνόμια των λίγων  ΟΙ διαφορές στις προτάσεις των άλλων κομμάτων είναι  Από το ποια τσέπη θα πληρώσει πάλι ο λαός επειδή",political parties,poverty,poverty relief,0.0,0.5,0.0,0.2,0.3,0.6,0.2,0.1,"[['tapas', 'unknown', '0.50'], ['baskets', 'unknown', '0.50'], ['new democracy', 'organization', '0.50'], ['syriza', 'organization', '0.50'], ['pasok', 'organization', '0.50'], ['kke', 'organization', '1.00']]","[['new democracy', 'organization', '0.9'], ['syriza', 'political party', '0.9'], ['pasok', 'political party', '0.9'], ['kke', 'political party', '0.9']]"
92, Agree on the big ones.  For this.  And they're setting everybody up.  These disoriented people.  But fights at the same time. , Συμφωνούν στα μεγάλα  Για αυτό  Και στήνουν όλους  Αυτούς τους αποπροσανατολιστεί κούς  Καυγάδες την ίδια όμως ώρα,other,other,disagreements/fights,-0.5,0.5,0.0,0.4,0.2,0.5,0.0,0.1,[],[]
93," See, the new democracy has no problem.  Thanks to SYRIZA.  Who voted.  Critical unpopular bills of the.  Mitsotakis in Parliament, but also SYRIZA. "," Δείτε, η νέα δημοκρατία δεν έχει κανένα πρόβλημα να  Ευχαριστεί το ΣΥΡΙΖΑ  Που ψήφισε  Κρίσιμα αντιλαϊκά νομοσχέδια του  Μητσοτάκη στη Βουλή, αλλά και ο ΣΥΡΙΖΑ",political parties,other,syriza,0.6,0.0,0.2,0.2,0.2,0.5,0.0,0.0,"[['syriza', 'org', '0.9'], ['mitsotakis', 'per', '0.8'], ['parliament', 'org', '0.7']]","[['syriza', 'political party', '0.9'], ['mitsotakis', 'person', '0.8'], ['parliament', 'organization', '0.7']]"
94, He has no problem admitting that with the new democracy we have no.  Difference in very serious.  Issues.  Like the new democracy.  He has no problem admitting that he doesn't have. , Δεν έχει πρόβλημα να παραδέχεται πως με τη νέα δημοκρατία δεν έχουμε καμιά  Διαφορά σε πολύ σοβαρά  Ζητήματα  Όπως και η νέα Δημοκρατία  Δεν έχει πρόβλημα να παραδεχτεί πως δεν έχει,democracy,other,democracy,0.0,0.5,0.0,0.4,0.5,0.0,0.0,0.0,"[['new democracy', 'organization', '0.9'], ['new democracy', 'organization', '0.9']]",[]
95," Differences with SYRIZA on strategic issues their own words.  From.  PASOK is also close, which claims. "," Διαφορές με τον ΣΥΡΙΖΑ σε στρατηγικά ζητήματα δικά τους λόγια αυτά  Από  Κοντά και το ΠΑΣΟΚ, το οποίο διεκδικεί",political parties,other,political differences,0.0,0.0,0.0,0.3,0.5,0.3,0.0,0.1,"[['pasok', 'org', '0.8']]","[['pasok', 'organization', '0.8'], ['syriza', 'political party', '0.8']]"
96," The role of the porn in any.  A governmental formation emerges, confirming in this way that the ground shared by these parties of capital is common ground and Day 25 declares that before the elections it can discuss.  With anyone to form a government. ", Το ρόλο της τσόντας σε όποιο  Κυβερνητικό σχήμα προκύψει επιβεβαιώνοντας και με αυτόν τον τρόπο ότι είναι κοινό το έδαφος που μοιράζονται μεταξύ τους αυτά τα κόμματα του κεφαλαίου και το μέρα 25 δηλώνει ότι πριν τις εκλογές μπορεί να συζητήσει  Με οποιονδήποτε για το σχηματισμό κυβέρνησης,political parties,coalition,government formation,0.0,0.0,0.0,0.1,0.5,0.5,0.0,0.0,"[['day 25', 'date', '1.0'], ['government', 'organization', '0.8']]","[['day 25', 'date', '1.0'], ['capital', 'group of people', '0.8']]"
97," The.  KKE has not just.  Differences, but located. "," Το  Κκε δεν έχει απλά  Διαφορές, αλλά βρίσκεται",other,other,politics,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,"[['kke', 'organization', '0.87']]","[['kke', 'political party', '1.0'], ['greece', 'country', '1.0']]"
98," Truly against the interests of the business groups, governments and their parties that exercise.  Unpopular policy.  The KKE does not have. "," Πραγματικά απέναντι από τα συμφέροντα των επιχειρηματικών ομίλων, των κυβερνήσεων και των κομμάτων τους που ασκούν  Αντιλαϊκή πολιτική  Το ΚΚΕ δεν έχει",political parties,austerity,unpopular policy,-0.6,0.9,0.0,0.2,0.2,0.1,0.0,0.0,"[['kke', 'org', '1.0']]","[['kke', 'organization', '1.0']]"
99, Commitments to domestic and international elites for this can be put forward to develop mass decisive struggles.  For the defence.  Of our people.  Means and.  Outside the Parliament.  To make businessmen pay the bills. , Δεσμεύσεις στις εγχώριες και διεθνείς ελίτ για αυτό μπορεί να μπαίνει μπροστά για την ανάπτυξη μαζικών αποφασιστικών αγώνων  Για την υπεράσπιση  Του λαού μας  Μέσα και  Έξω από τη Βουλή  Για να πληρώσουν τα σπασμένα οι επιχειρηματικοί,corruption,bankers,activism,0.0,0.9,0.1,0.65,0.5,0.8,0.0,0.0,[],"[['none of the entities listed above belong to any of the types: person', 'group of people', 'organization', 'political party', 'location', 'country', 'or date.']]"
100," Groups and not the people.  All of you, you know And you understand.  That the support, the vote for the KKE.  There it will stay in the people itself will not mutate.  Neither support you nor. "," Όμιλοι και όχι ο λαός  Όλοι σας, ξέρετε Και καταλαβαίνετε  Ότι η στήριξη, η ψήφος στο ΚΚΕ  Εκεί θα μείνει στον ίδιο τον λαό δεν θα μεταλλαχθεί  Ούτε σε στηρίξει ούτε",political parties,other,politics,0.0,0.0,0.0,0.5,0.2,0.5,0.0,0.0,"[['kke', 'organization', '0.75']]","[['kke', 'political party', '0.9'], ['people', 'group of people', '0.8']]"
101," S, if not in any unpopular government, whatever its composition, whatever the parties that make it up, this responsibility is assumed by.  The Mr. Mr.  Ε.  Towards our people and our youth to always be.  On their side stronger Mr. Mr. E Well, for peace.  Because peace, stability for peoples can be based on. "," Ες, εάν όχι σε καμιά αντιλαϊκή κυβέρνηση, όποια σύνθεση και αν έχει όποια κόμματα και αν την αποτελούν αυτή την ευθύνη αναλαμβάνει  Το κ κ  Ε  Απέναντι στο λαό και τη νεολαία μας να είναι πάντα  Στο πλευρό τους πιο δυνατό κ κ Ε λοιπόν, γιατί η ειρήνη  Γιατί η ειρήνη, η σταθερότητα για τους λαούς μπορεί να βασιστεί",other,other,government responsibility,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,"[['s', '', 'organization', '0.35'], ['mr. mr. ε.', 'person', '0.85'], ['mr. mr. e', 'person', '0.85']]","[['mr. ε', 'person', '0.5'], ['mr. e', 'person', '0.5'], ['s', 'person', '0.5']]"
102," Only in cooperation.  Them in their common struggle.  Against.  To governments, to imperialist governments.  Alliances that sow.  Divide and rule among the many.  For the few to win the solidarity of our people with our friendly peoples, our neighbouring peoples of Turkey and Syria after the devastating earthquakes.  He made. "," Μόνο στη συνεργασία  Τους στην κοινή τους πάλη  Ενάντια  Στις κυβερνήσεις, στις ιμπεριαλιστικές  Συμμαχίες που σπέρνουν  Το διαίρει και βασίλευε στους πολλούς  Για να κερδίζουν οι λίγοι η αλληλεγγύη του λαού μας στους φιλικούς μας λαούς, στους γειτονικούς μας λαούς της Τουρκίας και της Συρίας μετά τους καταστροφικούς σεισμούς  Έκανε",other,other,solidarity,0.0,0.4,0.0,0.2,0.4,0.2,0.0,0.0,"[['turkey', 'location', '0.8'], ['syria', 'location', '0.8']]","[['turkey', 'country', '0.9'], ['syria', 'country', '0.9'], ['governments', 'organization', '0.7'], ['imperialist governments', 'organization', '0.7'], ['alliances', 'group of people', '0.8'], ['our people', 'group of people', '0.8'], ['our friendly peoples', 'group of people', '0.8'], ['our neighbouring peoples', 'group of people', '0.8'], ['devastating earthquakes', 'date', '0.9']]"
103," Kroto and sent a message.  The peoples have nothing to divide between them. On the occasion of our gathering here in Komotini today, we want to call once again especially the workers, all the industrialists, the people of the Muslim minority to.  They are determined to join Mr. Mr.  Ε.  And in all the battles ahead of us.  They have proof of where politics has led them.  All the other parties.  Who look at them only as votes. "," Κρότο και έστειλε μήνυμα  Οι λαοί δεν έχουν τίποτα να χωρίσουν μεταξύ τους Με αφορμή τη σημερινή μας συγκέντρωση εδώ στην Κομοτηνή, θέλουμε να καλέσουμε για μια ακόμη φορά ιδιαίτερα τους εργαζόμενους, όλους τους βιοπαλαιστές, τους ανθρώπους της μουσουλμανικής μειονότητας να  Συμπορευτούν αποφασιστικά με το κ κ  Ε  Και σε όλες τις μάχες που έχουμε μπροστά μας  Εχουν αλλωστε Αποδειξεις για το πού τους έχει οδηγήσει η πολιτική  Όλων των άλλων κομμάτων  Που τους κοιτάνε μόνο ως ψήφους",political parties,workers' rights,politics,-0.3,0.55,0.2,0.2,0.2,0.9,0.0,0.0,"[['kroto', 'person', '0.7'], ['komotini', 'location', '0.9'], ['muslim minority', 'organization', '0.8'], ['mr. ε', 'person', '0.6']]","[['kroto', 'person', '0.8'], ['komotini', 'location', '0.8'], ['muslim minority', 'group of people', '0.8'], ['mr. ε', 'person', '0.6']]"
104," And they are playing dangerous games on their backs, knowing that the communists are fighting against all segregation against.  In every oppression they fight for the common.  Struggle of all workers, all self-employed, all farmers, regardless of.  Religion by ethnicity.  Origin know that the. "," Και παίζουν στην πλάτη τους επικίνδυνα παιγνίδια ξέρουν ότι οι κομμουνιστές παλεύουν ενάντια σε κάθε διαχωρισμό ενάντια  Σε κάθε καταπίεση παλεύουν για την κοινή  Πάλη όλων των εργαζομένων όλων των αυτοαπασχολούμενων, των αγροτών, ανεξάρτητα από  Θρησκεία από εθνοτική  Καταγωγή γνωρίζουν πως οι",political parties,workers' rights,communists,0.0,0.5,0.5,0.3,0.8,0.5,0.0,0.2,"[['communists', 'organization', '0.83'], ['oppression', 'event', '0.5'], ['workers', 'occupation', '1.0'], ['self-employed', 'occupation', '1.0'], ['farmers', 'occupation', '1.0'], ['religion', 'attribute', '0.5'], ['ethnicity', 'attribute', '0.5']]","[['communists', 'group of people', '0.8'], ['workers', 'group of people', '0.6'], ['self-employed', 'group of people', '0.6'], ['farmers', 'group of people', '0.6']]"
105, Communists.  Struggling in practice.  To make minorities.  Bridge of friendship. , Κομμουνιστές  Αγωνίζονται στην πράξη  Για να γίνουν οι μειονότητες  Γέφυρα φιλίας,other,other,communists,0.0,0.2,0.0,0.1,0.5,0.1,0.0,0.0,"[['communists', 'org', '0.87'], ['minorities', 'misc', '0.55'], ['bridge of friendship', 'loc', '0.67']]","[['communists', 'organization', '0.90'], ['minorities', 'group of people', '0.60'], ['bridge of friendship', 'organization', '0.70']]"
106, Of the peoples stronger Mr. Mr. E.  And why the JKE.  He shows no tolerance.  In no unpopular policy.  Whatever cloak she. , Των λαών πιο δυνατό κ κ Ε  Και γιατί το ΚΚΕ  Δεν δείχνει καμιά ανοχή  Σε καμιά αντιλαϊκή πολιτική  Όποιο μανδύα και αν αυτή,other,other,politics,-0.4,0.5,0.0,0.8,1.0,0.5,0.0,0.0,"[['unfortunately', 'there are no named entities in the given text.']]","[['mr. e.', 'person', '0.9'], ['jke', 'organization', '0.8']]"
107, Wears because it reveals that today there is a solution.  In favour of the working people.  In conflict with the rotten system and the various.  Governments of.  To make them stronger. , Φοράει γιατί αποκαλύπτει ότι σήμερα υπάρχει λύση  Υπέρ του εργαζόμενου λαού  Σε σύγκρουση με το σάπιο σύστημα και τις διάφορες  Κυβερνήσεις του  Για να δυναμώσουν,other,working class,workers' rights,0.4,0.8,0.0,0.2,0.1,0.6,0.75,0.0,[],[]
108, The promising foci.  Resistance to unite.  All these in one.  A great nationwide movement of struggle and subversion.  There it will be deposited all. , Οι ελπιδοφόρες εστίες  Αντίστασης να ενωθούν  Όλες αυτές σε ένα  Μεγάλο πανελλαδικό κίνημα πάλης και ανατροπής  Εκεί θα κατατεθεί όλη,other,other,movement,0.0,0.8,0.0,0.3,0.5,0.9,0.0,0.0,[],[]
109," The power, the dynamics.  His and.  The day after the elections.  As every vote, every first place and every positive result that has been given to the communists, the workers, the young and the young.  Wherever and whenever ballot boxes have been set up this four-year period.  Latest.  Example of the recent Court.  She laughed, where the ballot paper.  in which communist trade unionists participated came second with a significant rise. "," Η δύναμη, η δυναμική  Του και  Την επόμενη μέρα των εκλογών  Όπως εκεί έχει κατατεθεί κάθε ψήφος, κάθε πρωτιά και κάθε Θετικό αποτέλεσμα που έχουν Δώσει στους κομμουνιστές, οι εργαζόμενοι, οι νέοι και οι νέες  Όπου και όποτε στήθηκαν κάλπες αυτή την τετραετία  Τελευταίο  Παράδειγμα το πρόσφατο Συνέδριο  Της γεσεε , όπου όπου το ψηφοδέλτιο  Στο οποίο συμμετείχαν οι κομμουνιστές συνδικαλιστές αναδείχθηκε δεύτερο με σημαντική άνοδο",elections,election spending,elections,0.25,0.2,0.5,0.2,0.7,0.3,0.2,0.0,[],"[['communists', 'group of people', '0.9'], ['workers', 'group of people', '0.8'], ['young', 'group of people', '0.7'], ['communist trade unionists', 'group of people', '0.8'], ['court', 'organization', '0.6'], ['communist', 'political party', '0.9'], ['four-year period', 'date', '0.7']]"
110," And 23 percent.  100.  Gal, before that, this was done to the civil servants in the Adeddy.  Where again Mr. Mr.  E within reach. ", Και ποσοστό 23 τοις  100  Gal πιο πριν αυτο εγινε στην αδεδυ στους δημοσίους υπαλλήλους  Όπου ήταν πάλι δεύτερο το κ κ  Ε σε απόσταση αναπνοής,other,other,unclear/no discernible topic,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,"[['adeddy', 'location', '1.0'], ['mr.', 'person', '0.75'], ['gal', 'person', '0.5']]","[['gal', 'person', '0.8'], ['adeddy', 'location', '0.5'], ['mr. e', 'person', '0.6']]"
111," From the first one in the student elections, where the Panspoudashtiki ballot paper won.  After 36.  Years the first place.  Tearing down from.  This position of the boat.  So as.  We have struggled in recent years so here we go. "," Από το πρώτο στις φοιτητικές εκλογές, όπου το ψηφοδέλτιο της Πανσπουδαστικής κατέκτησε  Μετά από 36  Χρόνια την πρώτη θέση  Γκρεμίζοντας από  Αυτή τη θέση της βαρ  Έτσι όπως  Αγωνιστήκαμε τα τελευταία χρόνια λοιπόν έτσι να πάμε",elections,other,student elections,0.0,0.2,0.0,0.1,0.3,0.2,0.0,0.0,"[['panspoudashtiki', 'organization', '0.7']]","[['panspoudashtiki', 'political party', '1.0']]"
112, And at the polls that will.  Set up with the.  Communists and communists on the KKE ballot paper. , Και στις κάλπες που θα  Στηθούν με τους  Κομμουνιστές και τις κομμουνίστριες με το ψηφοδέλτιο του ΚΚΕ,other,election spending,elections,-0.4,1.0,1.0,0.5,0.3,1.0,0.0,0.5,"[['kke', 'org', '0.8 \\'], ['communists', 'misc', '0.6']]","[['kke', 'organization', '0.8'], ['communists', 'group of people', '0.6']]"
113, In hand.  Alone and all.  Because only the.  People save the people in. , Στο χέρι  Μόνοι τους και όλοι  Μας γιατί μόνο ο  Λαός σώζει το λαό στο,other,other,self-sufficiency,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,[],[]
114," Road of subversion.  And he.  It is the only way that can today.  Guarantee the never again shouting all and sundry.  Where they are on the streets these days.  The JKE.  He takes on the great responsibility, not only to be.  In front of the games. "," Δρόμο της ανατροπής  Και αυτός  Είναι ο μόνος δρόμος που μπορεί σήμερα να  Εγγυηθεί το ποτέ ξανα που Φωνάζουν όλοι και όλες  Που βρίσκονται αυτές τις μέρες στους δρόμους  Το ΚΚΕ  Αναλαμβάνει τη μεγάλη ευθύνη, όχι μόνο να είναι  Μπροστά στους αγώνες",other,other,subversion,0.0,0.1,0.0,0.3,0.8,0.0,0.0,0.0,"[['road', 'location', '0.5'], ['jke', 'organization', '0.9']]",[]
115," In order to repel new anti-people's measures, to wrest conquests, to hear the.  Truth against the mud against the muck.  The mainstream propaganda, but.  And especially to.  Realize the people.  The great power he has to determine.  He developments to his advantage, as.  It's happening to a certain extent these days.  At. "," Για να αποκρούονται νέα αντιλαϊκά μέτρα, να αποσπώνται κατακτήσεις, να ακούγεται η  Αλήθεια κόντρα στη λάσπη κόντρα στο βούρκο  Της κυρίαρχης προπαγάνδας, αλλά  Και κυρίως για να  Συνειδητοποιήσει ο λαός  Τη μεγάλη δύναμη που έχει να καθορίσει  Ο ίδιος τις εξελίξεις προς όφελός του, όπως  Γίνεται ως ένα βαθμό αυτές τις μέρες  Στους",other,other,resistance/activism,0.0,0.1,0.0,0.3,0.5,0.6,0.8,0.0,[],"[['truth', 'organization', '0.5'], ['people', 'group of people', '0.4'], ['mainstream propaganda', 'organization', '0.5'], ['people', 'group of people', '1.0'], ['developments', 'organization', '0.4'], ['these days', 'date', '1.0']]"
116, Roads of struggle become more and more.  Massive belief that the.  Let's go where they take us.  The bourgeois parties turns out.  Only.  In ever worse situations. , Δρόμους του αγώνα να γίνει όλο και πιο  Μαζική η πεποίθηση ότι το  Παμε και όπου μας βγάλουν  Τα αστικά κόμματα βγάζει  Μόνο  Σε όλο και χειρότερες καταστάσεις,political parties,other,struggle roads,-0.5,0.5,0.0,0.3,0.3,0.8,0.0,0.0,[],[]
117, That the people.  And youth is for.  Many more deserve them all.  They can build a world.  Where all these tragedies that.  We are currently experiencing becoming only a bad past of this system. , Ότι ο λαός  Και η νεολαία είναι για  Πολλά περισσότερα τους αξίζουν όλα  Μπορούν να χτίσουν έναν κόσμο  Όπου όλα αυτά τα τραγικά που  Βιώνουμε σήμερα να γίνουν μόνο ένα κακό παρελθόν αυτού του συστήματος,other,youth,youth,0.5,0.2,0.0,0.1,0.0,0.8,0.0,0.0,[],[]
118," Who sees them.  All as potential profit.  So, yes.  The Mr. Mr.  Ε.  is here to pave the way for the. ", Που τα βλέπει  Όλα ως εν δυνάμει κέρδος  Ναι λοιπόν  Το κ κ  Ε  είναι εδώ για να ανοίξει ο δρόμος για να γίνει ο,other,other,profit,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,"[['mr. mr.', 'person', '0.9'], ['ε.', 'person', '0.8']]","[['mr. ε.', 'person', '0.7']]"
119, People.  Real landlord in his place to have the real.  Authority.  So that he can command his wealth so that they can.  He and the children.  Of living safely to rejoice.  Their life to return to them their labour.  Their job yes.  Friends and friends of the.  KKE is ready from today to contribute to take part in a. , Λαός  Πραγματικός νοικοκύρης στον τόπο του για να έχει αυτός την πραγματική  Εξουσία  Για να μπορεί να διαφεντεύει τον πλούτο του για να μπορούν  Αυτός και τα παιδιά  Του να ζουν με ασφάλεια να χαίρονται  Τη ζωή τους να επιστρέφει σ αυτούς ο κόπος της  Δουλειάς τους ναι  Φίλες και φίλοι το  Κκε είναι έτοιμο από σήμερα για να συμβάλει για να πάρει μέρος σε μια,political parties,other,landlordship,0.0,0.2,0.0,0.1,0.5,0.85,0.0,0.0,"[['people', 'person', '0.8'], ['authority', 'organization', '0.7'], ['kke', 'organization', '0.6']]","[['real landlord', 'person', '1.0'], ['authority', 'organization', '1.0'], ['he', 'person', '1.0'], ['children', 'group of people', '1.0'], ['kke', 'political party', '1.0']]"
120," Such governance of such a genuine power of the working class of our people.  Because it has.  Programme, scientifically elaborated.  That puts in. "," Τέτοια διακυβέρνηση μιας τέτοιας γνήσιας εξουσίας της εργατικής τάξης του λαού μας  Γιατί έχει  Πρόγραμμα, επιστημονικά επεξεργασμένο  Που βάζει στο",other,other,working class,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,"[['working class', 'org', '0.60'], ['programme', 'org', '0.70']]","[['working class', 'group of people', '0.7'], ['programme', 'organization', '0.6']]"
121, Focusing only on people and their needs.  A power that will unravel.  With the drones that.  They live from work.  Of the many others.  And that's why this administration will not be stingy. , Επίκεντρο μόνο τον άνθρωπο και τις ανάγκες του  Μια εξουσία που θα ξεμπερδεύει  Με τους κηφήνες που  Ζουν από τη δουλειά  Των άλλων των πολλών  Και γι αυτό δεν θα τσιγκουνεύεται αυτή η διακυβέρνηση,other,other,people/individuals,0.0,0.4,0.0,0.4,0.5,0.8,0.0,0.0,[],[]
122," This power the wealth they produce.  The many to him.  Returning to the poles.  To live.  All and sundry.  A happy life to open and walk on the highways of the future, for us, for the children.  Our for those who.  Leave.  For those who will come.  For the 57 of Tempe we will succeed, we will win, we will open. "," Αυτή η εξουσία τον πλούτο που παράγουν  Οι πολλοί να τον  Επιστρέφει στους πόλους  Για να ζήσουμε  Όλοι και όλες  Μια ευτυχισμένη ζωή για να ανοίξουμε και να περπατήσουμε στις λεωφόρους του μέλλοντος, για μας, για τα παιδιά  Μας για αυτούς που  Φύγαν  Για αυτούς που θα ρθουν  Για τους 57 των τεμπών θα τα καταφέρουμε, θα νικήσουμε, θα θα ανοίξουμε",other,other,wealth or success,0.5,0.5,0.0,0.2,0.5,0.5,0.0,0.0,"[['tempe', 'location', '1.0'], ['57 of tempe', 'organization', '1.0']]","[['tempe', 'location', '1.0'], ['57', 'date', '1.0']]"
123," All and sundry.  Together all generations together, the way to the great, the beautiful.  And the shocking socialism. "," Όλοι και όλες  Μαζί όλες οι γενιές μαζί, το δρόμο για το μεγάλο, το ωραίο  Και το συγκλονιστικό το σοσιαλισμό",other,other,socialism,0.0,0.2,0.0,0.1,0.2,0.4,0.0,0.0,[],"[['socialism', 'organization', '0.6']]"
124," For our most Beautiful Days are yet to come.  Hello you will.  Good strength, good health.  To all and sundry.  We are moving forward dynamically.  "," Γιατί τις πιο Όμορφες μέρες μας δεν τις έχουμε ζήσει ακόμα  Γεια σας θα  Καλή δύναμη, καλή υγεία  Σε όλους και όλες  Προχωράμε δυναμικά",other,other,hope/future,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['beautiful days', 'entity', '0.90'], ['good strength', 'entity', '0.85'], ['good health', 'entity', '0.85']]",[]
