id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner
48," I hope we can take this decision within this year.  Of course we still have work to do here in Epirus, because production may have increased overall - Epirus' GDP by 16.3% - many private investments and that is something that makes me happy, big investments.  Recall a little the ruined state-owned ""Dodoni"", on the verge of bankruptcy. "," Ελπίζω να μπορούμε να πάρουμε αυτήν την απόφαση εντός αυτού του έτους  Βέβαια έχουμε δουλειά ακόμα να κάνουμε εδώ στην Ήπειρο, γιατί η παραγωγή μπορεί να αυξήθηκε συνολικά -το ΑΕΠ της Ηπείρου κατά 16,3%- πολλές ιδιωτικές επενδύσεις και αυτό είναι κάτι το οποίο με χαροποιεί, μεγάλες επενδύσεις  Θυμηθείτε λίγο την ερειπωμένη κρατική «Δωδώνη», στα πρόθυρα της χρεοκοπίας",economy,privatisations,investments,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.0,"[['epirus', 'location', '1.0'], ['gdp', 'organization', '1.0'], ['dodoni', 'organization', '1.0']]"
49," Today, however, the company has 600 employees and buys milk from 5. 000 livestock farmers, whom it effectively supports and allows them to do what they love.  And here, in Epirus, unemployment fell by five points.  We can do better.  Farmers and entrepreneurs in the region as a whole have been supported with more than half a billion euros. "," Σήμερα, όμως, η επιχείρηση αυτή έχει 600 εργαζομένους και αγοράζει γάλα από 5 000 κτηνοτρόφους, τους οποίους και ουσιαστικά συντηρεί και τους επιτρέπει να κάνουν αυτό το οποίο αγαπούν  Και εδώ, στην Ήπειρο, η ανεργία μειώθηκε κατά πέντε μονάδες  Μπορούμε καλύτερα  Αγρότες και επιχειρηματίες της περιοχής συνολικά ενισχύθηκαν με παραπάνω από μισό δισεκατομμύριο ευρώ",agricultural policy/agriculture,food/livestock,economy,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['epirus', 'location', '1.0'], ['5000', 'number', '0.8'], ['600', 'number', '0.8'], ['half a billion euros', 'money', '0.6.']]"
50," Friends, I have told you all this not because I want to spend too much time taking stock of our work, but because it is extremely important to demonstrate the consistency of words and deeds, words and deeds.  Because only if we convince the citizens that what we told them during the election we have implemented, then they will believe us and what we will tell them that we want to do in the second four-year term.  So much has been done, but - I want to stress - much more must, can and will be done. "," Φίλες και φίλοι, σας τα είπα όλα αυτά όχι γιατί θέλω να αναλώνω υπερβολικό χρόνο στον απολογισμό του έργου μας, αλλά γιατί είναι εξαιρετικά σημαντικό να καταδεικνύουμε τη συνέπεια λόγων και έργων, λόγων και πράξεων  Διότι μόνο εάν πείσουμε τους πολίτες ότι αυτά τα οποία τους είπαμε προεκλογικά τα υλοποιήσαμε, τότε θα μας πιστέψουν και για αυτά τα οποία θα τους πούμε ότι θέλουμε να κάνουμε τη δεύτερη τετραετία  Έχουν γίνει λοιπόν πολλά, όμως -θέλω να το τονίσω- πρέπει, μπορούν και θα γίνουν πολλά περισσότερα",work,elections,accountability,0.2,0.1,0.0,0.2,0.0,0.2,0.0,0.0,[]
51," Besides, I believe that especially here in Ioannina we owe this to a great absentee, Moses Elisha.  He was a unifying mayor.  First wanted in the election, he preferred comparison to conflict.  That's what I want, that's what we want.  We don't want to argue in the windows and fill public discourse with toxicity, but we want to compare. "," Αλλωστε πιστεύω ότι ειδικά εδώ στα Γιάννενα αυτό το οφείλουμε και σε έναν μεγάλο απόντα, στον Μωυσή Ελισάφ  Ήταν ένας ενωτικός Δήμαρχος  Πρώτος ήθελε στις εκλογές, προτιμούσε ο ίδιος την σύγκριση από τη σύγκρουση  Αυτό θέλω και εγώ, αυτό θέλουμε και εμείς  Δεν θέλουμε να τσακωνόμαστε στα παράθυρα και να γεμίζουμε το δημόσιο λόγο με τοξικότητα, αλλά θέλουμε να συγκριθούμε",local government,,unifying leadership,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['ioannina', 'location', '1.0'], ['moses elisha', 'person', '1.0']]"
52," And we want people to remember the reductions in income, the taxes they experienced under SYRIZA, to remember and compare them with the reductions they have today.  Reminding citizens of crisis management.  And the previous ones managed crises and we managed crises.  But not only, not only.  On the road to 21 May, the ""country of open borders"" will have to face the safe Greece of 2023. "," Και θέλουμε οι πολίτες να θυμηθούν τις μειώσεις στα εισοδήματα, τους φόρους που βίωσαν επί ΣΥΡΙΖΑ, να θυμηθούν και να συγκρίνουν με τις ελαφρύνσεις που έχουν σήμερα  Να θυμηθούν οι πολίτες τη διαχείριση κρίσεων  Και οι προηγούμενοι διαχειρίστηκαν κρίσεις και εμείς διαχειριστήκαμε κρίσεις  Αλλά όχι μόνο, όχι μόνο  Στο δρόμο προς την 21η Μαΐου θα πρέπει να αναμετρηθεί η «χώρα σκορποχώρι των ανοιχτών συνόρων» με την ασφαλή Ελλάδα του 2023",economy,austerity,campaign strategy,0.0,0.1,0.2,0.1,0.2,0.1,0.0,0.0,"[['syriza', 'org', '0.95'], ['greece', 'gpe', '0.75'], ['21 may', 'date', '0.70'], ['2023', 'date', '0.70']]"
53," The consistency of those who talk about justice with the slogan - note the irony - ""justice everywhere"" while they have two convicted Ministers in the Special Court.  The audacity of those who lately denounce division when they themselves proclaim, even today, ""it's us or them"" and threaten us all that it will be different the second time around.  So I tell them, from Ioannina, that they are in vain: there will be no second time in the disaster.  Our opponents go to the polls with false words.  I found it interesting that they have nothing of their own to say. "," Η συνέπεια όσων μιλούν για δικαιοσύνη με σύνθημα -προσέξτε την ειρωνεία- «δικαιοσύνη παντού» ενώ έχουν δύο καταδικασμένους Υπουργούς στο Ειδικό Δικαστήριο  Το θράσος αυτών που τελευταία καταγγέλλουν το διχασμό όταν οι ίδιοι διαλαλούν, ακόμα και σήμερα, «ή εμείς ή αυτοί» και μας απειλούν και όλους μας ότι θα είναι αλλιώς τη δεύτερη φορά  Τους λέω, λοιπόν, από τα Γιάννενα, ότι ματαιοπονούν: δεν θα υπάρξει δεύτερη φορά στη συμφορά  Οι αντίπαλοί μας πάνε στις κάλπες με κάλπικα λόγια  Βρήκα ενδιαφέρον ότι δεν έχουν να πουν τίποτα δικό τους",reference to other parties,elections,political hypocrisy,-0.7,0.8,0.2,0.3,0.4,0.6,0.3,0.0,"[['ioannina', 'location', '1.0'], ['special court', 'organization', '0.8']]"
54," They copied, copied Mr.  Tsipras the old motto of the old PASOK: ""change or sink"".  Do you remember who said it first.  We didn't exactly change, we sank then. "," Αντέγραψαν, αντέγραψε ο κ  Τσίπρας το παλιό σύνθημα του παλιού ΠΑΣΟΚ: «αλλάζουμε ή βουλιάζουμε»  Θυμάστε ποιος το είχε πει πρώτος  Δεν αλλάξαμε ακριβώς, βουλιάξαμε τότε",reference to other parties,reforms,change,-0.6,0.5,0.2,0.4,0.2,0.5,0.0,0.1,"[['mr. tsipras', 'person', '0.90'], ['pasok', 'organization', '0.70']]"
55," And to reinforce the poison of populism they borrow from the margins various vulgar artists who have made their presence known only through unacceptable slogans against women.  First and foremost and always incorrigible, they resort to what they know how to do: lie, divide society.  And this tactic of theirs, to repeat an inaccuracy over and over again until some people believe it to be true, ""say, say, say, something will remain,"" they say.  Let me remind you that they did it with the non-existent ""little Maria"" who supposedly went missing on Greek soil in Evros, until we exposed this lie as well. "," Και για να ενισχύσουν το δηλητήριο του πολακισμού δανείζονται από το περιθώριο διάφορους χυδαίους καλλιτέχνες οι οποίοι έκαναν γνωστή την παρουσία τους μόνο μέσα από απαράδεκτα συνθήματα κατά των γυναικών  Πρωτίστως και πάντα αδιόρθωτοι καταφεύγουν σε αυτά τα οποία ξέρουν: να λένε ψέματα, να διχάζουν την κοινωνία  Και αυτή η τακτική τους, να ξαναλένε μία ανακρίβεια συνεχώς μέχρι κάποιοι να τη θεωρήσουν αλήθεια, «πες, πες, πες, κάτι θα μείνει», λένε  Να σας θυμίσω ότι το έκαναν με την ανύπαρκτη «μικρή Μαρία» που τάχα χάθηκε σε ελληνικό έδαφος στον Έβρο, μέχρι να ξεσκεπάσουμε και αυτό το ψέμα",reference to other parties,propaganda,populism,-0.8,0.8,0.4,0.4,0.8,0.6,0.0,0.1,"[['greek', 'nationality', '0.5'], ['populism', 'concept', '0.75'], ['margins', 'location', '0.6'], ['women', 'demographic', '0.6'], ['society', 'concept', '0.7'], ['inaccuracy', 'concept', '0.5'], ['maria', 'person', '0.5'], ['evros', 'location', '0.6']]"
56," They're repeating it now with the water issue.  We need to make a big effort to manage our water resources better, to have a modern water supply, to reduce losses, to have cheaper water eventually, to help our farmers have more water, to collect water, to reuse it.  All this, which is nothing more than a coherent strategy for managing the most valuable resource we have.  Some call it, he says, ""privatisation"".  With songs and concerts, in fact, to entice people.  That's how they become liars after music. "," Το επαναλαμβάνουν και τώρα ανερυθρίαστα με το θέμα του νερού  Πρέπει να κάνουμε μία μεγάλη προσπάθεια να διαχειριστούμε καλύτερα τους υδάτινους πόρους μας, να έχουμε σύγχρονη υδροδότηση, να περιορίσουμε τις απώλειες, να έχουμε φθηνότερο νερό τελικά, να βοηθήσουμε τους αγρότες μας να έχουν περισσότερο νερό, να συλλέγουμε το νερό, να το επαναχρησιμοποιούμε  Όλα αυτά, που δεν είναι τίποτα άλλο από μία συγκροτημένη στρατηγική διαχείρισης του πιο πολύτιμου πόρου τον οποίο διαθέτουμε  Κάποιοι τη βαφτίζουν, λέει, «ιδιωτικοποίηση»  Με τραγούδια και συναυλίες, μάλιστα, για να παρασύρουν τον κόσμο  Γίνονται έτσι ψεύτες μετά μουσικής",environment,water privatisation,water management,0.0,0.2,0.5,0.1,0.2,0.2,0.0,0.1,[]
57," This opposition would be funny if it wasn't dangerous.  In the past, in the coronavirus era, I want to remind you, we had sanitary sabotage.  Then we had the opposition of economic sabotage, when they voted against wage and pension increases.  They even voted against disability rights. "," Η αντιπολίτευση αυτή θα ήταν αστεία αν δεν ήταν επικίνδυνη  Στο παρελθόν, στην εποχή του κορονοϊού, θέλω να θυμίσω, είχαμε υγειονομικό σαμποτάζ  Στη συνέχεια είχαμε την αντιπολίτευση του οικονομικού σαμποτάζ, όταν καταψήφισαν αυξήσεις μισθών και συντάξεων  Ακόμα, ακόμα και τα δικαιώματα των αναπήρων καταψήφισαν",economy,minimum wage,opposition,-0.7,0.9,0.2,0.4,0.2,0.4,0.2,0.2,"[['coronavirus', 'event', '0.8'], ['sanitary sabotage', 'event', '0.7'], ['economic sabotage', 'event', '0.6'], ['wage', 'person', '0.4'], ['pension', 'person', '0.4'], ['disability rights', 'organization', '0.5']]"
58," We have always had an opposition of national sabotage as they did not support defense spending and important agreements that strengthened and reinforce national independence and the armor of the country.  Their yesterday, therefore, predicts their today: ""no to everything, yes to nothing"".  Promises that again give everyone everything, with money that comes from some unknown money center.  With solutions that caress the ears. "," Είχαμε πάντα μια αντιπολίτευση του εθνικού σαμποτάζ καθώς δεν στήριξαν αμυντικές δαπάνες και σημαντικές συμφωνίες που ενίσχυαν και ενισχύουν την εθνική ανεξαρτησία και τη θωράκιση της χώρας  Το δικό τους χθες, συνεπώς, προδιαγράφει και το δικό τους σήμερα: «όχι, σε όλα, ναι σε τίποτα»  Υποσχέσεις που πάλι τάζουν στους πάντες τα πάντα, με χρήματα τα οποία έρχονται από κάποιο άγνωστο λεφτόδεντρο  Με λύσεις που χαϊδεύουν τα αυτιά",,,opposition,-0.8,0.9,0.7,0.65,0.6,0.9,0.5,0.1,[]
59," But they empty pockets, they finally imprison minds.  Because what else can ideas about state banks, about new taxes.  They don't even hide it.  They get away with it, so, in TV debates.  Their desire is almost an obsession to tax entrepreneurship, the middle class and the middle class again. "," Αδειάζουν όμως τις τσέπες, φυλακίζουν τελικά τα μυαλά  Γιατί τι άλλο μπορεί να σημαίνουν ιδέες για κρατικές τράπεζες, για νέους φόρους  Δεν το κρύβουν κιόλας  Τους ξεφεύγουν, έτσι, σε τηλεοπτικές συζητήσεις  Η επιθυμία τους είναι σχεδόν μία ιδεοληψία να φορολογήσουν ξανά την επιχειρηματικότητα, τη μεσαία τάξη",economy,business tax,taxation,-0.8,0.85,0.2,0.6,0.6,0.8,0.5,0.2,"[['state banks', 'organization', '0.5'], ['new taxes', 'miscellaneous', '0.5'], ['tv debates', 'organization', '0.5'], ['entrepreneurship', 'miscellaneous', '0.5'], ['middle class', 'person', '1.0']]"
60," All these words we hear about the dismissal of judges, the abolition of Independent Authorities, and of course the abolition of the Evros fence.  I will not talk any more about the opposition.  What I want to stress is that against this patchwork of risks and lies, we, as New Democracy, oppose a coherent programme.  It is based on the lessons of experience.  It has the momentum of optimism.  Three plus one main directions. "," Όλα αυτά τα λόγια που ακούμε για απόλυση δικαστών, για την κατάργηση Ανεξάρτητων Αρχών, και φυσικά την κατάργηση του φράχτη του Έβρου  Δεν θα μιλήσω περισσότερο για την αντιπολίτευση  Αυτό το οποίο θέλω να τονίσω είναι ότι απέναντι σε αυτό το συνονθύλευμα κινδύνων και ψεμάτων εμείς, ως Νέα Δημοκρατία, αντιτάσσουμε ένα συγκροτημένο πρόγραμμα  Θεμελιώνεται στα διδάγματα της εμπειρίας  Έχει την ορμή της αισιοδοξίας  Τρεις συν μια βασικές κατευθύνσεις",government programme,,political program,0.6,0.15,0.2,0.1,0.1,0.1,0.0,0.0,"[['new democracy', 'org', '0.9'], ['independent authorities', 'org', '0.8'], ['evros', 'loc', '0.7']]"
61," We will talk much more about our programme once the election period officially starts.  But hold on to three things that are central priorities for me for the next four years.  First, the continued growth momentum of our economy.  Catching up faster and faster with Europe.  If in 2019 I pledged and acted on lower taxes, today I pledge and will act that the next four years will be the four years of better wages and better incomes.  Not only for the private sector, where businesses already understand that in order to attract talent they have to pay more - with the help that we are already providing with all the training programmes, active labour policies that we are implementing - but also for the public sector, 1/1/2024 we will have a new single wage scale for civil servants.  We lost a lot in the decade of crisis, but we can by 2030 make up all the lost ground from Europe and no longer be at the bottom, but outperforming Europe on many indicators.  I am always inspired - I spoke to you before about the President of the Eurogroup - by the example of Ireland, a country which entered the European family poor, but which has made very good use of European aid, of its own momentum, and today has far surpassed the European average in terms of its economic performance. "," Θα μιλήσουμε πολύ περισσότερο για το πρόγραμμα μας από την στιγμή που και επίσημα θα ξεκινήσει η προεκλογική περίοδος  Αλλά συγκρατείστε τρία πράγματα που αποτελούν κεντρικές προτεραιότητες για μένα για την επόμενη τετραετία  Πρώτον, η συνέχιση της αναπτυξιακής ορμής της οικονομίας μας  Να καλύπτουμε ολοένα και πιο γρήγορα το χαμένο έδαφος από την Ευρώπη  Εάν το 2019 δεσμεύτηκα και έκανα πράξη τους χαμηλότερους φόρους, σήμερα δεσμεύομαι και θα κάνω πράξη ότι η επόμενη τετραετία θα είναι η τετραετία των καλύτερων μισθών και των καλύτερων εισοδημάτων  Όχι μόνο για τον ιδιωτικό τομέα, όπου ήδη οι επιχειρήσεις αντιλαμβάνονται ότι για να προσελκύσουν ταλέντο πρέπει να πληρώσουν περισσότερο -με την βοήθεια που παρέχουμε κιόλας με όλα τα προγράμματα κατάρτισης, ενεργητικές πολιτικές εργασίας τις οποίες υλοποιούμε- αλλά και για το Δημόσιο, 1/1/2024 θα έχουμε νέο ενιαίο μισθολόγιο για τους δημοσίους υπαλλήλους  Χάσαμε πάρα πολλά τη δεκαετία της κρίσης, αλλά μπορούμε μέχρι το 2030 να έχουμε καλύψει όλο το χαμένο έδαφος από την Ευρώπη και να μην είμαστε πια ουραγοί, αλλά να ξεπερνάμε την Ευρώπη σε πολλούς δείκτες  Με εμπνέει πάντα -σας μίλησα πριν για τον Πρόεδρο του Eurogroup- το παράδειγμα της Ιρλανδίας, μια χώρα η οποία μπήκε πάμφτωχη στην ευρωπαϊκή οικογένεια, αξιοποίησε όμως πολύ καλά την ευρωπαϊκή βοήθεια, τη δική της δυναμική και σήμερα έχει ξεπεράσει κατά πολύ τον μέσο όρο της Ευρώπης ως προς τις οικονομικές της επιδόσεις",economy,,economic growth,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,"[['europe', 'location', ''], ['2019', 'date', ''], ['four years', 'duration', ''], ['private sector', 'organization', ''], ['public sector', 'organization', ''], ['1/1/2024', 'date', ''], ['europe', 'location', ''], ['2030', 'date', ''], ['president of the eurogroup', 'title', ''], ['ireland', 'location', ''], ['european', 'adjective.']]"
62," It is something that we can achieve too, if we believe in our powers.  The second priority is to continue this great, bold reform that has started in health care, where great work has been done, which must continue and must be intensified.  Starting with public health policies, preventive screening, free screening for all citizens for basic diseases.  The Personal Doctor, upgraded nursing homes, health centres in the country, we have significant resources from the Recovery Fund.  Digital health is another great challenge, a great opportunity for our country.  All Greeks will finally get the public health care they want and demand from the state. "," Είναι κάτι το οποίο κι εμείς μπορούμε να το πετύχουμε, αρκεί να πιστέψουμε στις δυνάμεις μας  Δεύτερη προτεραιότητα, να συνεχίσουμε αυτή τη μεγάλη, την τολμηρή μεταρρύθμιση η οποία έχει ξεκινήσει στην υγεία, όπου έχει γίνει σπουδαία δουλειά, η οποία πρέπει να συνεχιστεί και πρέπει να ενταθεί  Ξεκινώντας από τις πολιτικές δημόσιας υγείας, τις προληπτικές εξετάσεις, δωρεάν προληπτικές εξετάσεις σε όλους τους πολίτες για τα βασικά νοσήματα  Ο Προσωπικός Γιατρός, αναβαθμισμένα νοσηλευτικά ιδρύματα, τα κέντρα υγείας στη χώρα, έχουμε σημαντικούς πόρους από το Ταμείο Ανάκαμψης  Η ψηφιακή υγεία αποτελεί μία ακόμα μεγάλη πρόκληση, μια μεγάλη ευκαιρία για τη χώρα μας  Όλοι οι Έλληνες θα αποκτήσουν, επιτέλους, τη δημόσια υγεία που θέλουν και που απαιτούν από την πολιτεία",health,public health,health care reform,0.9,0.1,0.0,0.0,0.0,0.2,0.2,0.0,"[['greeks', 'location', '1.0'], ['recovery fund', 'organization', '1.0']]"
63," And thirdly, a modern and effective state.  Not only digital in terms of the services it provides, but a state that will constantly evaluate its employees, with incentives for daily performance, but also with requirements.  With requirements for professionalism. "," Και τρίτον, ένα σύγχρονο και αποτελεσματικό κράτος  Όχι μόνο ψηφιακό ως προς τις υπηρεσίες που παρέχει, αλλά ένα κράτος το οποίο θα αξιολογεί διαρκώς τους υπαλλήλους, με κίνητρα για καθημερινή απόδοση, αλλά και με απαιτήσεις  Με απαιτήσεις για τον επαγγελματισμό",work,public administration,state modernization,0.25,0.2,0.0,0.1,0.0,0.25,0.0,0.0,[]
64," Not only digitisation is not enough, individual awareness is also required.  It is an effort that has already started.  Finally, to stand again and say again how important our proposals will be for the new generation.  We have to be honest here, there is a difficulty today for the political system to communicate with your generation, especially the children who have grown up, gone through the years of adolescence or early adulthood in the crisis.  There is a gap of trust that we need to bridge.  And we will only do it by listening to you first of all, your concerns, your worries, your expectations, your aspirations and then with modesty and without big words to give real solutions to your demands, whether they concern better education, better jobs, the ""My Home"" programme for housing, which I have already spoken to you about.  How do we expand, say, the institution of social consideration.  We have so much public land on which we can build modern apartments.  Some of these will compensate builders, but the largest will be available to young people at a low rent. "," Δεν αρκεί μόνο η ψηφιοποίηση, απαιτείται και η ατομική συνειδητοποίηση  Είναι μία προσπάθεια που ήδη έχει ξεκινήσει  Τέλος, να σταθώ ξανά και να ξαναπώ πόσο σημαντικές θα είναι οι προτάσεις μας για τη νέα γενιά  Πρέπει να είμαστε εδώ ειλικρινείς, υπάρχει σήμερα μια δυσκολία επικοινωνίας του πολιτικού συστήματος με τη δική σας τη γενιά, κυρίως τα παιδιά τα οποία μεγάλωσαν, πέρασαν τα χρόνια της εφηβείας ή της πρώιμης ενηλικίωσης μέσα στην κρίση  Υπάρχει ένα χάσμα εμπιστοσύνης το οποίο πρέπει να γεφυρώσουμε  Και θα το κάνουμε μόνο ακούγοντάς σας καταρχάς, τους προβληματισμούς σας, τις ανησυχίες σας, τις προσδοκίες σας, τις φιλοδοξίες σας και στη συνέχεια με σεμνότητα και χωρίς μεγάλα λόγια να δίνουμε πραγματικές λύσεις στα αιτήματά σας είτε αυτά αφορούν καλύτερη εκπαίδευση, καλύτερες δουλειές, το πρόγραμμα «Σπίτι μου» για τη στέγη για την οποία ήδη σας μίλησα  Πώς θα επεκτείνουμε, ας πούμε, το θεσμό της κοινωνικής αντιπαροχής  Έχουμε τόσες δημόσιες εκτάσεις στις οποίες μπορούμε να οικοδομήσουμε σύγχρονα διαμερίσματα  Κάποια από αυτά θα αποζημιώνουν κατασκευαστές, το μεγαλύτερο όμως θα διατίθεται σε νέους με χαμηλό ενοίκιο",young people,,youth concerns,0.25,0.2,0.0,0.1,0.0,0.2,0.0,0.0,[]
65," These are just some of our proposals that we will put forward in the public debate and we will ask young people to help us enrich these proposals, to rebuild these bridges of communication with a generation so gifted that has so much to offer the country.  And many times I get the question: ""well why are you as New Democracy the most qualified to do all this?  What are the guarantees that you give to citizens to enable you to implement this policy? ». "," Είναι μόνο κάποιες από τις προτάσεις μας που θα θέσουμε στο δημόσιο διάλογο και θα ζητήσουμε από τις νέες και τους νέους να μας βοηθήσουν να εμπλουτίσουμε τις προτάσεις αυτές, να ξαναχτίσουμε αυτές τις γέφυρες επικοινωνίας με μια γενιά τόσο προικισμένη που τόσα έχει να προσφέρει στη χώρα  Και πολλές φορές μου γίνεται το ερώτημα: «και καλά γιατί εσείς ως Νέα Δημοκρατία είστε οι πιο κατάλληλοι να τα κάνετε όλα αυτά  Ποια είναι τα εχέγγυα που παρέχετε στους πολίτες για να μπορέσετε να υλοποιήσετε αυτή την πολιτική »",young people,other,political proposals,0.5,0.0,0.0,0.1,0.0,0.2,0.0,0.0,"[['new democracy', 'org', '0.8']]"
66," I answer them that this party, the New Democracy, has proven that it knows how to lead Greece from yesterday to tomorrow.  We are the ones who spoke first about Europe.  We, Constantine Karamanlis was the one who put Greece in the European family against the Greek public opinion at the time. "," Τους απαντώ ότι αυτή η παράταξη, η Νέα Δημοκρατία, έχει αποδείξει ότι ξέρει να οδηγεί την Ελλάδα από το χθες στο αύριο  Εμείς είμαστε αυτοί που μιλήσαμε πρώτοι για την Ευρώπη  Εμείς, ο Κωνσταντίνος Καραμανλής ήταν αυτός που έβαλε την Ελλάδα στην ευρωπαϊκή οικογένεια κόντρα τότε στην ελληνική κοινή γνώμη",europe,,politics,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['new democracy', 'org', '0.98'], ['greece', 'gpe', '0.98'], ['europe', 'loc', '0.96'], ['constantine karamanlis', 'per', '0.91']]"
67," We took a weak OTE and privatised it, made it a giant.  We saved the PPA, we saved the PPC from the ""labour traitors"" and transformed it into a modern competitive enterprise that can today support consumers.  We are the ones who gave new life to our shipyards.  Very beautiful pictures I saw a few days ago with the workers at the Elefsina shipyards lifting a tank that had been submerged for ten years by water and starting to work again with many ships waiting to go to Elefsina to be repaired. "," Εμείς πήραμε έναν αδύναμο ΟΤΕ και τον ιδιωτικοποιήσαμε, τον κάναμε κολοσσό  Εμείς σώσαμε τον ΟΛΠ, εμείς γλιτώσαμε τη ΔΕΗ από τους «εργατοπατέρες» και τη μετατρέψαμε σε μια σύγχρονη ανταγωνιστική επιχείρηση που μπορεί σήμερα να στηρίζει τους καταναλωτές  Εμείς είμαστε αυτοί που δώσαμε νέα πνοή στα ναυπηγεία μας  Πολύ όμορφες εικόνες που είδα πριν από λίγες μέρες με τους εργαζόμενους στα ναυπηγεία Ελευσίνας να σηκώνουν μία δεξαμενή η οποία ήταν βυθισμένη εδώ και δέκα χρόνια από το νερό και να αρχίζουν ξανά να δουλεύουν με πολλά πλοία τα οποία περιμένουν να πάνε στην Ελευσίνα για να επισκευαστούν",,privatisations,privatization,0.7,0.1,0.1,0.2,0.2,0.3,0.0,0.0,"[['ote', 'organization', '0.7'], ['ppa', 'organization', '0.6'], ['ppc', 'organization', '0.6'], ['elefsina', 'location', '0.8']]"
68," We are the ones who reshaped our aviation industry to be able to implement today's aircraft modernization programs.  And we were the ones who revived the EFKA, so that at last it would pay its pensions on time.  Young Democrats, only we, therefore, can take on the past as well as our bad selves.  And that is why I will say it again: we speak about our work, knowing that it is the consistency of words and deeds that ultimately forges the relationships of trust that we have with our citizens.  But for one more reason, it highlights something very important: there is nothing that bothers me more, my friends - and I am referring especially to the young people who are in the audience today - than those who claim that this is Greece and it is not changing.  No, friends, the place can change and is changing.  Often not as quickly as we would like, but it changes.  And it goes in one direction only, which is the direction of progress.  And that calls for us, but that is also the project, I would say, of the next four years, to go faster, more boldly to the changes we want.  For this to happen, however, a ""mine"" must be unlocked. "," Εμείς είμαστε αυτοί που αναμορφώσαμε την αεροπορική μας βιομηχανία για να μπορεί να υλοποιεί σήμερα τα προγράμματα εκσυγχρονισμού των αεροσκαφών  Και εμείς ήμασταν αυτοί που αναγεννήσαμε τον ΕΦΚΑ, ώστε επιτέλους να δίνει στην ώρα του τις συντάξεις  Νεοδημοκράτισσες και Νεοδημοκράτες, μόνο εμείς, συνεπώς, μπορούμε να τα βάζουμε με το παρελθόν όσο και με τον κακό μας εαυτό  Και για αυτό θα το ξαναπώ: μιλάμε για το έργο μας, γνωρίζοντας ότι η συνέπεια λόγων και πράξεων είναι αυτή που τελικά σφυρηλατεί τις σχέσεις εμπιστοσύνης που έχουμε με τους πολίτες  Αλλά και για ένα λόγο ακόμα, αναδεικνύει κάτι πολύ σημαντικό: δεν υπάρχει τίποτα που να με ενοχλεί περισσότερο, φίλες και φίλοι -και αναφέρομαι ειδικά στα νέα παιδιά που είναι σήμερα στο ακροατήριο- από αυτούς οι οποίοι ισχυρίζονται ότι αυτή είναι η Ελλάδα και δεν αλλάζει  Όχι, φίλες και φίλοι, ο τόπος μπορεί να αλλάξει και αλλάζει  Πολλές φορές όχι όσο γρήγορα θα θέλαμε, αλλά αλλάζει  Και πηγαίνει προς μία κατεύθυνση μόνο, που είναι η κατεύθυνση της προόδου  Και αυτό μας καλεί, όμως, αυτό είναι και το πρόταγμα, θα έλεγα, της επόμενης τετραετίας, να πάμε πιο γρήγορα, πιο τολμηρά στις αλλαγές που θέλουμε  Για να συμβεί αυτό, ωστόσο, πρέπει να απασφαλιστεί μία «νάρκη»",work,pensions,aviation industry and pensions,0.7,0.1,0.0,0.1,0.1,0.1,0.0,0.0,"[['efka', 'organization', '1.0'], ['young democrats', 'organization', '1.0'], ['greece', 'location', '1.0']]"
69," And this is the ""mine"" of the simple proportional representation left behind by SYRIZA, a trap that leads either to ungovernability or to very dangerous potential alliances.  Let those who continue to defend the simple proportional representation go and see what is happening in our neighbouring Bulgaria.  For those of you who haven't been following this, Bulgaria had its fifth, I repeat, fifth election in two years this past Sunday without again being able to come up with a viable government.  We do not want such adventures in our country.  We want stability, we want perspective. "," Και αυτή είναι η «νάρκη» της απλής αναλογικής που άφησε πίσω του ο ΣΥΡΙΖΑ, μία παγίδα που οδηγεί είτε σε ακυβερνησία είτε σε πολύ επικίνδυνες δυνητικές συμμαχίες  Ας πάνε αυτοί οι οποίοι εξακολουθούν να υπερασπίζονται την απλή αναλογική να δουν τι γίνεται στη γειτονική μας Βουλγαρία  Για όσους δεν το έχετε παρακολουθήσει, η Βουλγαρία είχε την Κυριακή που μας πέρασε τις πέμπτες, επαναλαμβάνω, τις πέμπτες εκλογές μέσα σε δύο χρόνια χωρίς πάλι να μπορεί να καταλήξει σε βιώσιμη κυβέρνηση  Δεν θέλουμε τέτοιες περιπέτειες στην πατρίδα μας  Θέλουμε σταθερότητα, θέλουμε προοπτική",government programme,,electoral system,-0.5,0.6,0.2,0.1,0.2,0.1,0.0,0.0,"[['syriza', 'org', '0.695'], ['bulgaria', 'gpe', '0.828']]"
