id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner
67," Our vision is the Greece of extroversion.  It is Greece that is standing in the way of infantilization, of the takeover of our property by the crows whose only interest is to speculate within a few weeks.  Who has negotiated with a fund.  To understand what's going on, the fund is interested if you have a business with 100 employees and if in the future that business can have 200 employees. "," Το τ όραμά μας είναι η Ελλάδα της εξωστρέφειας  Είναι η Ελλάδα που μπαίνει εμπόδιο στον αφελληνισμό, στην εξαγορά της περιουσίας μας από τα κοράκια που τα μόνο που τα ενδιαφέρει είναι να κερδοσκοπήσουν εντός μερικών εβδομάδων  Ποιος έχει διαπραγματευτεί με ένα fund  Για να καταλάβει τι γίνεται, το ενδιαφέρει το fund αν εσύ έχεις μια επιχείρηση με 100 εργαζόμενους και αν μπορεί στο μέλλον αυτή η επιχείρηση να έχει 200 εργαζόμενους",,investments,,0.0,0.4,0.2,0.2,0.2,,,0.0,"[['greece', 'location', '1.0']]"
68," Or is it interested in the 10 out of 100 that he got by blackmailing you unconditionally with a gun to his head to make a 20% profit?  To them we leave the development of the country if possible.  Is this a patriotic attitude.  Our plan speaks to us about a country.  Which gives prospects for extroversion, for development in patriotic economic terms. "," Ή το ενδιαφέρει το 10 τα 100 που πήρε εκβιάζοντάς σε χωρίς όρους με το πιστόλι στον κρόταφο να γίνει 20% κέρδος  Σ αυτούς αφήνουμε την ανάπτυξη της χώρας αν είναι δυνατόν  Είναι πατριωτική στάση αυτή  Εμάς το σχέδιο μας μιλάει για μια χώρα  Που δίνει προοπτική στην εξωστρέφεια, στην ανάπτυξη με πατριωτικούς οικονομικούς όρους",economy,development,,0.0,0.2,0.0,0.1,0.4,,,0.0,"[['10', 'quantity', '0.25'], ['100', 'quantity', '0.25'], ['20%', 'percent', '0.25'], ['country', 'location', '0.5'], ['prospects', 'person_organization', '0.25'], ['extroversion', 'person_organization', '0.25'], ['development', 'person_organization', '0.25'], ['economic', 'person_organization', '0.25'], ['patriotic', 'person_organization', '0.25']]"
69," And the most measurable figure is well-paid jobs.  That's why we say the synergy of primary manufacturing and tourism.  I can't say that in Greece 20 and 25 million people.  And while they could taste our very good wine, the wine of Goumenissa, most of them and many wines from all over Greece could not taste Greek products.  How Portugal manages it.  Spain and these people are not consumers.  Only one week of 10 days, but the ambassadors of our country's products all the other months looking for them on their shelves, in Germany, England and other countries. "," Και το πιο μετρήσιμο μέγεθος είναι οι καλοπληρωμένες θέσεις εργασίας  Για αυτό λέμε η συνέργεια του πρωτογενούς τομέα μεταποίησης και τουρισμού  Δεν μπορώ να πω ότι στην Ελλάδα 20 και 25 εκατομμύρια άνθρωποι  Κι ενώ θα μπορούσαν να γευτούν το πολύ καλό μας κρασί, το κρασί της Γουμένισσας, οι περισσότεροι και πολλά κρασιά από όλη την Ελλάδα να μη γεύονται ελληνικά προϊόντα  Πώς το καταφέρνει η Πορτογαλία  Η Ισπανία και αυτοί οι άνθρωποι δεν είναι καταναλωτές  Μόνο μιας εβδομάδας 10 ημερών, αλλά οι πρεσβευτές των προϊόντων της χώρας μας όλους τις υπόλοιπες μήνες που τα αναζητούν στα ράφια τους, στη Γερμανία, στην Αγγλία και σε άλλες χώρες",economy,tourism,,0.0,0.1,0.0,0.2,0.0,,,0.0,"[['greece', 'location', '0.6', ''], ['goumenissa', 'product', '0.6', ''], ['portugal', 'location', '0.5', ''], ['spain', 'location', '0.5', ''], ['germany', 'location', '0.5', ''], ['england', 'location', '0.5].']]"
70," So why can the others and we can't.  Why some people are looking for short-term profit.  We are not looking neither for ephemeral power nor for ephemeral profit.  We are looking at the interests of the Greek people, with the aim that your children stay in Greece, that they create with dignity, with perspective, to have a strong Greece and not a Greece that will decline.  A Greece that will decline within the European Union. "," Γιατί λοιπόν οι άλλοι μπορούν και εμείς Δεν μπορούμε  Γιατί κάποιοι κοιτάνε το εφήμερο κέρδος  Εμείς δεν κοιτάμε ούτε την εφήμερη εξουσία, ούτε το εφήμερο κέρδος  Εμείς κοιτάμε το συμφέρον του ελληνικού λαού με στόχο ένα να μείνουν τα παιδιά σας στην Ελλάδα, να δημιουργήσουν με αξιοπρέπεια, με προοπτική, για να έχουν μια ισχυρή Ελλάδα και όχι μια Ελλάδα που θα παρακμάζει  Μια Ελλάδα που θα παρακμάζει εντός της Ευρωπαϊκής Ένωσης",europe,reforms,,0.4,0.2,0.1,0.1,0.1,,,0.0,"[['greek', 'norp', '0.99'], ['greece', 'gpe', '0.99'], ['european union', 'org', '0.9']]"
71, The Recovery Fund.  What else was the Recovery Fund.  Why they gave us 20 billion.  So. , Το Ταμείο Ανάκαμψης  Τι άλλο ήταν το Ταμείο Ανάκαμψης  Γιατί μας δώσαν 20 δισεκατομμύρια  Έτσι,economy,recovery fund,,0.0,0.0,0.0,0.1,0.2,,,0.0,"[['recovery fund', 'organization', '1.0']]"
72," To make it a small NSF to distribute it to small workers, not of course.  There are norms.  Health, digital convergence, green transition. "," Για να το κάνουμε ένα μικρό ΕΣΠΑ να τα μοιράζουμε σε μικρά εργάκια, όχι βέβαια  Υπάρχουν νόρμες  Υγεία, ψηφιακή σύγκλιση, πράσινη μετάβαση",economy,green transition,,0.0,0.0,0.0,0.1,0.0,,,0.0,"[['nsf', 'organization', '0.9'], ['health', 'concept', '0.8'], ['digital convergence', 'concept', '0.7'], ['green transition', 'concept', '0.7']]"
73," On trains, the greenest means of transport, you have given very little when the Italians have given billions and other Europeans who do not have similar networks in Germany and France.  Here to the farmers and farmers what we gave.  What other countries have done to the farmers and ranchers.  We said. ", Στα τρένα το πιο πράσινο μέσο δώσατε ελάχιστα όταν οι Ιταλοί έδωσαν δισεκατομμύρια και άλλοι Ευρωπαίοι που δεν έχουν ανάλογα δίκτυα της Γερμανίας και της Γαλλίας  Εδώ στους κτηνοτρόφους και στους αγρότες τι δώσαμε  Τι κάνανε οι άλλες χώρες με τους κτηνοτρόφους και τους αγρότες  Είπαμε,,,,0.0,0.3,0.0,0.2,0.2,,,0.1,"[['trains', '', ''], ['italians', 'location', '0.5'], ['europeans', 'misc', '0.5'], ['germany', 'location', '0.5'], ['france', 'location', '0.5'], ['farmers', 'misc', '0.5'], ['ranchers', 'misc', '0.5']]"
74," We don't want lignite, we don't want nuclear energy.  Then renewable energy sources.  Where does the Recovery Fund guarantee that investments will be made.  They will not go to the 5 big construction companies. "," Δεν θέλουμε λιγνίτη, δεν θέλουμε πυρηνική ενέργεια  Τότε οι ανανεώσιμες πηγές ενέργειας  Που εγγυάται το Ταμείο Ανάκαμψης να γίνουνε οι επενδύσεις  Δεν θα πάνε στις 5 μεγάλες κατασκευαστικές",energy,,,0.0,0.2,0.0,0.1,0.1,,,0.0,"[['lignite', 'product', '0.5'], ['nuclear energy', 'product', '0.5'], ['recovery fund', 'organization', '0.5']]"
75," We will build a highly interconnected network that will connect Greece with each other and between third countries from Africa and the European Union.  And it will then make energy communities of farmers, livestock producers, processors, so that our producers produce the electricity they consume and as much as they don't consume, they sell it back to the grid.  Because others are doing it and we didn't do it, because we had priority.  The Lords of the New Republic August 12, not to build the Recovery Fund strong grid to make hundreds of energy communities into community municipalities and producers, but had priority August 12 what was left of the grid in the interconnection area.  Give it only to the powerful. "," Θα φτιάξουμε δίκτυο υψηλής διασυνδεσιμότητας που θα ενώνει την Ελλάδα μεταξύ της αλλά και μεταξύ τρίτων χωρών από την Αφρική με την Ευρωπαϊκή Ένωση  Και θα κάνει μετά ενεργειακές κοινότητες αγροτών, κτηνοτρόφων μεταποιητών, ώστε οι παραγωγοί μας να παράγουν το ρεύμα που καταναλώνουν και όσο δεν καταναλώνουν να το πωλούν ξανά στο δίκτυο  Γιατί το κάνουν οι άλλοι και Δεν το κάναμε εμείς, γιατί εμείς ειχαν Προτεραιοτητα  Οι Κυριοι της Νέας Δημοκρατίας 12 του Αυγούστου, όχι να χτίσουμε το Ταμείο Ανάκαμψης ισχυρό δίκτυο ώστε να κάνουμε εκατοντάδες ενεργειακές κοινότητες σε δήμους κοινότητας και παραγωγούς, αλλά είχαν προτεραιότητα 12 του Αυγούστου ό,τι είχε μείνει από το δίκτυο σε χώρο διασύνδεσης  Να το δώσουνε μόνο στους ισχυρούς",energy,green transition,,0.5,0.2,0.0,0.1,0.2,,,0.0,"[['greece', 'location', 'high probability'], ['africa', 'location', 'high probability'], ['european union', 'organization', 'high probability'], ['new republic', 'organization', 'high probability'], ['recovery fund', 'organization', 'high probability']]"
76," This is the Greece of social justice, not social justice.  This is the Greece that prioritizes the political system to get along with the domestic oligarchy.  So, we are planning a just green transition, so that the big urban centres of Athens and Thessaloniki know that our priority is that the poor Greek people should not be led again to energy impoverishment through rising energy prices.  And so to put photovoltaics on the roofs as a priority we say in the Greek region, in every city, in every village all the parks to be done on social terms, so that people can get cheap electricity.  We are not a country that has a rich sun.  Rich sea.  So why don't we use all these technologies for the benefit of the many, but use them for the benefit of the few? "," Αυτή είναι η Ελλάδα της κοινωνικής δικαιοσύνης, όχι  Αυτή είναι η Ελλάδα που προτεραιότητα βάζει το πολιτικό σύστημα να τα έχουν καλά με την εγχώρια ολιγαρχία  Εμείς λοιπόν, σχεδιάζουμε μια δίκαιη πράσινη μετάβαση, να ξέρουν στα μεγάλα αστικά κέντρα Αθήνα και Θεσσαλονίκη ότι προτεραιότητά μας είναι ο φτωχός Έλληνας να μην οδηγηθεί εκ νέου σε ενεργειακή φτωχοποίηση μέσω της αύξησης των τιμών της ενέργειας  Και έτσι να βάλει φωτοβολταϊκά στις στέγες κατά προτεραιοποίηση λέμε στην ελληνική περιφέρεια, σε κάθε πόλη, σε κάθε χωριό όλα τα πάρκα να γίνουν με κοινωνικούς όρους, ώστε να μπορούν οι άνθρωποι να παίρνουν φθηνό ρεύμα  Εμείς δεν είμαστε μια χώρα που έχει πλούσιο ήλιο  Πλούσια θάλασσα  Γιατί λοιπόν δεν αξιοποιούμε όλες αυτές τις τεχνολογίες προς όφελος των πολλών, αλλά τις αξιοποιούμε προς όφελος των λίγων",environment,green transition,,-0.4,0.45,0.5,0.1,0.2,,,0.0,"[['greece', 'location', '1.0'], ['athens', 'location', '1.0'], ['thessaloniki', 'location', '1.0']]"
77," recovery fund was made for another reason, also important.  The health.  We PASOK. "," Ταμείο ανάκαμψης έγινε και για ένα άλλο λόγο, επίσης σημαντικό  Η υγεία  Εμείς το ΠΑΣΟΚ",health,memoranda,,0.0,0.1,0.0,0.2,0.8,,,0.0,"[['recovery fund', 'organization', '0.75'], ['health', 'concept', '0.9'], ['pasok', 'organization', '1.0']]"
78," They made him and he's his child.  The greatest guarantor against human inequalities.  The national health system with George Gennimata and Paraskevas Avgerinos, but this health system.  They are now in a tragic situation clapping for doctors and health workers, but no financial incentives from the new democracy clapping, but no permanent jobs.  What they did with the Recovery Fund.  It's not our money They gave it to us They gave it to us They gave it to us for free It was 20 billion.  It is not new debt. "," Έφτιαξαν και είναι παιδί του  Το μεγαλύτερο εγγυητή κατά των ανθρώπινων ανισοτήτων  Το εθνικό σύστημα Υγείας με τον Γιώργο Γεννηματά και τον Παρασκευά Αυγερινό, αλλά αυτό αυτό το σύστημα υγείας  Είναι πια σε μια τραγική κατάσταση παλαμάκια για τους γιατρούς και τους υγειονομικούς, αλλά όχι οικονομικά κίνητρα από τη νέα δημοκρατία παλαμάκια, αλλά όχι μόνιμες θέσεις εργασίας  Τι έκαναν με το Ταμείο Ανάκαμψης  Δεν είναι δικά μας τα λεφτά μας Τα δώσανε Τζάμπα ήταν τα 20 δις  Δεν είναι νέο χρέος",health,understaffing of hospitals,,0.0,0.1,0.0,0.2,0.7,,,0.0,"[['george gennimata', 'person', '0.7', 'paraskevas avgerinos', 'person', '0.7', 'new democracy', 'organization', '0.6', 'recovery fund', 'organization', '0.6']]"
79," They were telling us before the pandemic we have no money to support the NHS well now you have taken our money, Europe gave it to us what have you done with it.  8% of Portugal's own recovery fund for its national health system 11 100 for Italy's own national health system.  Greece 4 of which 2% is the energy upgrade of buildings, so for technology, for doctors, for real services of the national health system 2 out of 100 these are the priorities of Mr Mitsotakis.  So we say to the Greek people.  That this child of PASOK. "," Μας λέγανε πριν την πανδημία δεν έχουμε λεφτά να στηρίξουμε το ΕΣΥ ωραία τώρα τα πήρατε τα λεφτά μας τα δωσε η Ευρώπη τι τα κάνατε  8% η Πορτογαλία από το Ταμείο Ανάκαμψης το δικό της για το εθνικό της σύστημα Υγείας 11 Τα 100 η Ιταλία για το δικό της εθνικό σύστημα υγείας  Η Ελλάδα 4 από το οποίο το 2% είναι η ενεργειακή αναβάθμιση των κτιρίων, άρα για τεχνολογία, για γιατρούς, για πραγματικά υπηρεσίες του εθνικού συστήματος υγείας 2 τα 100 αυτές είναι οι προτεραιότητες του κυρίου Μητσοτάκη  Εμείς λοιπόν λέμε στον ελληνικό λαό  Ότι αυτό το παιδί του ΠΑΣΟΚ",health,pandemic,,-0.5,0.8,0.0,0.7,0.8,,,0.1,"[['the nhs', 'organization', '1.0'], ['europe', 'location', '1.0'], ['portugal', 'location', '1.0'], ['italy', 'location', '1.0'], ['greece', 'location', '1.0'], ['mr mitsotakis', 'person', '1.0'], ['pasok', 'organization', '1.0']]"
80," Which we need to rebuild and regenerate for a real national health system and not the one we have today.  Being third in private spending across Europe, in health care we are passed only by Bulgaria and Lithuania.  The biggest part of the cost of living.  So we say. "," Το οποίο πρέπει να το ανασυγκροτήσουμε και να το αναγεννήσουμε για ένα πραγματικό εθνικό σύστημα υγείας και όχι αυτό που ζούμε σήμερα  Να είμαστε τρίτοι σε ιδιωτικές δαπάνες σε όλη την Ευρώπη, σε υγεία μας περνάει μόνο η Βουλγαρία και η Λιθουανία  Το μεγαλύτερο κομμάτι του κόστους ζωής  Λέμε λοιπόν",health,primary health care,,-0.5,0.2,0.0,0.2,0.1,,,0.0,"[['bulgaria', 'location', '0.5'], ['lithuania', 'location', '0.5']]"
81," Strong primary health care everywhere.  What was proven in the pandemic.  All the covid waves were going to the hospitals and as a result.  Other people with serious illnesses not getting the services they needed.  That is became pandemic mind, we did not put us gives us the Recovery Fund, we do not use it. "," Παντού ισχυρή πρωτοβάθμια υγεία  Τι απεδείχθη στην πανδημία  Όλα τα κύματα του cοvid πήγαιναν στα νοσοκομεία με αποτέλεσμα  Άλλοι άνθρωποι με βαριά νοσήματα να μην έχουν τις υπηρεσίες που χρειαζόταν  Δηλαδή έγινε πανδημία μυαλό, δεν βάλαμε μας δίνει το Ταμείο Ανάκαμψης, δεν το αξιοποιούμε",health,pandemic,,0.0,0.2,0.0,0.1,0.0,,,0.0,"[['recovery fund', 'org', '1.0']]"
82," So what are we waiting for.  To arrive at a country of huge inequalities.  Where health and education will be very expensive private arms of speculation.  And not tools of public, interest and social policy, as we did in the 80s. "," Τι περιμένουμε λοιπόν  Να φτάσουμε σε μια χώρα τεράστιων ανισοτήτων  Που η υγεία και η παιδεία θα είναι πανάκριβα ιδιωτικά όπλα κερδοσκοπίας  Και όχι εργαλεία δημοσίου, συμφέροντος και κοινωνικής πολιτικής, όπως εμείς κάναμε τη δεκαετία του 80",welfare state,privatisations,,-0.6,0.8,0.0,0.2,0.0,,,0.0,"[['80s', 'date', '100%']]"
83," So that's why we're talking about a national health system that will give incentives for the specialties that have shortages and the surgeries are constantly getting transfers.  Strong primary health care everywhere and of course.  Financial incentives for our doctors.  And all our financial and our doctors, who are constantly going abroad.  All young doctors are now leaving abroad for financial reasons of low NHS salaries. "," Για αυτό λοιπόν λέμε εθνικό σύστημα υγείας που θα δίνει κίνητρα για τις ειδικότητες που έχουν ελλείψεις και τα χειρουργεία παίρνουν συνεχώς μεταθέσεις  Ισχυρή πρωτοβάθμια υγεία παντού και βέβαια  Οικονομικά κίνητρα για τους γιατρούς μας  Και όλους τους οικονομικούς αλλά και τους γιατρούς μας, οι οποίοι φεύγουν συνεχώς στο εξωτερικό  Όλοι οι νέοι γιατροί πια για οικονομικούς λόγους των χαμηλών μισθών του ΕΣΥ φεύγουν στο εξωτερικό",health,understaffing of hospitals,,-0.4,0.6,0.0,0.1,0.0,,,0.0,"[['national health system', 'organization', '0.5'], ['specialties', 'person', '0.1'], ['primary health care', 'organization', '0.5'], ['doctors', 'person', '0.5'], ['nhs', 'organization', '0.5']]"
84, What we will do.  We should not change that.  Also Recovery Fund.  Recovery Fund. , Τι θα κάνουμε  Δεν πρέπει αυτό να το αλλάξουμε  Επίσης Ταμείο Ανάκαμψης  Ταμείο Ανάκαμψης,economy,,,0.0,0.0,0.0,0.1,0.0,,,0.0,"[['recovery fund', 'organization', '1.0']]"
85," For digital convergence is not about throwing money and making fun of each other.  We heard Mr Mitsotakis go to Tokyo.  And he says they are jealous of us says The Japanese want the Japanese to imitate the digital convergence of Greece.  They want the Japanese to imitate a country that has the priority of watching political opponents, but not two trains and can deal with this criminal tragedy that happened in Tempe. "," Για την ψηφιακή σύγκλιση δεν είναι για να πετάμε λεφτά και να κοροϊδευόμαστε μεταξύ μας  Ακούσαμε τον κύριο Μητσοτάκη να πηγαίνει στο Τόκιο  Και να λέει μας ζηλεύουνε λέει Οι Ιάπωνες θέλουν να μιμηθούν οι Ιάπωνες την ψηφιακή σύγκλιση της Ελλάδας  Θέλουν να μιμηθούν οι Ιάπωνες μια χώρα που έχει προτεραιότητα να παρακολουθεί τους πολιτικούς αντιπάλους, αλλά όχι δυο τρένα και να μπορεί να αντιμετωπίσει αυτή την εγκληματική την εγκληματική τραγωδία που έγινε στα Τέμπη",reference to other parties,digital policy/digital governance,,-0.4,0.9,0.0,0.75,0.8,,,0.3,"[['mitsotakis', 'person', '0.5'], ['tokyo', 'location', '0.5'], ['japanese', 'demonym', '1.0'], ['greece', 'location', '0.5'], ['tempe', 'location', '1.0']]"
86," But of course, who's going to tell them all this.  The media.  Who only have the priority to caress Mr Mitsotakis.  And try to hide his tragic responsibilities.  You know. "," Αλλά Βέβαια, ποιος θα τους τα πει όλα αυτά  Τα μίντια  Που έχουν μόνο προτεραιότητα να χαϊδεύουν τον κύριο Μητσοτάκη  Και να προσπαθούν να αποκρύψουν τις τραγικές του ευθύνες  Ξέρετε",reference to other parties,media,,-0.5,0.9,0.2,0.85,0.5,,,0.5,"[['mr mitsotakis', 'person', '0.95']]"
87," I'm trying with this particular speech.  To show another way, but this way is not a way of compromise.  It is a road of conflict.  And if some people think there will be national elections.  And then a coalition government will be formed to become prime ministers.  They probably don't know what the current and new era of PASOK.  PASOK will get a strong mandate. "," Προσπαθώ με το λόγο τον συγκεκριμένο  Να δείξω έναν άλλο δρόμο, αυτός ο δρόμος όμως δεν είναι ένας δρόμος συμβιβασμού  Είναι ένας δρόμος συγκρούσεων  Κι αν νομίζουν κάποιοι ότι θα γίνουν εθνικές εκλογές  Και μετά θα σχηματιστεί μια κυβέρνηση συνεργασίας για να γίνουν πρωθυπουργοί  Μάλλον δεν ξέρουνε τι η σημερινή και νέα εποχή του ΠΑΣΟΚ  Το ΠΑΣΟΚ θα πάρει ισχυρή εντολή",government programme,elections,,0.4,0.8,0.2,0.3,0.2,,,0.0,"[['pasok', 'org', '1.0']]"
88," Making only programmatic agreements and without persons who have consistently undermined the public interest at the expense of the Greek people.  I do not forget and none of us forgets that when Karamanlis bankrupted Greece, this party kept Greece standing and did not play games on the backs of the Greek people.  The games of others and easy solutions.  Mr Tsipras said he knew an easy way.  We're doing well, I'm tearing up the memoranda so we don't have any problems.  And today. "," Κάνοντας μόνο προγραμματικές συμφωνίες και χωρίς πρόσωπα που έχουν υπονομεύσει σταθερά το δημόσιο συμφέρον εις βάρος του ελληνικού λαού  Δεν ξεχνώ και δεν ξεχνάει καμία και κανένας από μας ότι όταν χρεοκόπησε την Ελλάδα ο Καραμανλής, αυτή η παράταξη κράτησε την Ελλάδα όρθια και δεν έπαιξε στην πλάτη του ελληνικού λαού παιχνίδια  Τα παιχνίδια των άλλων και εύκολων λύσεων  Ήξερε λέει ο κύριος Τσίπρας ένα εύκολο τρόπο  Τα πάμε Σεισάχθιες, σκίζω τα μνημόνια να μην έχουμε κανένα πρόβλημα  Και σήμερα",economy,memoranda,,-0.3,0.2,0.1,0.25,0.6,,,0.2,"[['karamanlis', 'person', '0.6'], ['greece', 'location', '0.9'], ['greek people', 'organization', '0.6'], ['tsipras', 'person', '0.7']]"
89," He goes to where houses are being auctioned and says we should help you, but you're the one responsible for the crows entering Greece and of course Mr Mitsotakis.  Who wants to change Greece.  He wants to help Greece. "," Πάει εκεί που πλειστηριάζονται σπίτια και λέει να σας βοηθήσουμε, Μα εσύ είσαι ο υπεύθυνος που μπήκανε τα κοράκια στην Ελλάδα και βέβαια ο κύριος Μητσοτάκης  Ο οποίος θέλει να αλλάξει την Ελλάδα  Θέλει να βοηθήσει την Ελλάδα",reference to other parties,auctions,,1.0,0.2,0.0,0.1,0.1,,,0.2,"[['greece', 'location', '1.0'], ['mr mitsotakis', 'person', '1.0']]"
90," But he hasn't said a word about Mr. Georgiou.  Do you remember, Mr. Georgiou.  I have one thing in common with Mr. Georgiou, we have both been to the European Court of Human Rights and I hope that we will be vindicated like Mr. Georgiou, to send a message that we will not tolerate regime attitudes.  So Mr Georgiou.  It is the man. "," Αλλά δεν έχει πει και μια κουβέντα για τον κύριο Γεωργίου  Τον Θυμάστε, τον κύριο Γεωργίου  Έχω ένα κοινό με τον κύριο Γεωργίου, έχουμε πάει και οι δύο στο Ευρωπαϊκό Δικαστήριο Ανθρωπίνων Δικαιωμάτων και εύχομαι να δικαιωθούμε και εμείς όπως ο κύριος Γεωργίου, για να στείλουμε ένα μήνυμα ότι δεν θα κάνουμε ανεκτές καθεστωτικές νοοτροπίες  Ο κύριος Γεωργίου λοιπόν  Είναι ο άνθρωπος",,other,,0.0,0.0,0.0,0.1,0.2,,,0.0,"[['mr. georgiou', 'person', '1.0']]"
91," Who told the truth.  And instead of paying those who bankrupted Greece, Georgiou went to pay.  You know. "," Που είπε την αλήθεια  Και αντί να πληρώσουν αυτοί που χρεοκόπησαν την Ελλάδα, πήγε να την πληρώσει ο Γεωργίου  Ξέρετε",economy,corruption,,-0.6,0.7,0.5,0.4,0.4,,,0.1,"[['greece', 'location', '0.5'], ['georgiou', 'person', '0.5']]"
92," They have learned to assassinate the character of the messenger.  But Georgiou was vindicated.  And you can be sure that we will be vindicated because we are fighting for the stage and consistency because we want Greece to change and become a normal European state that respects human rights, where justice will function normally and where there is the rule of law for all Greeks.  So I didn't see these two unrepentant Mr Tsipras and Mr Mitsotakis say a word about Georgiou, proving that their priority is not to change the country, their priority is to say and do.  Everything that can be done to get them back in the prime minister's chair.  But.  The position of the Prime Minister is very critical in a Prime Minister-centric system.  Which also needs to change in the future.  There are serious counterweights to the functioning of our democracy. "," Έχουν μάθει να δολοφονούν το χαρακτήρα του αγγελιοφόρου  Όμως ο Γεωργίου Δικαιώθηκε  Και να στε σίγουροι ότι θα δικαιωθούμε και εμείς γιατί δίνουμε αγώνα προσκηνίου και συνέπειας γιατί θέλουμε να αλλάξει η Ελλάδα να γίνει ένα κανονικό ευρωπαϊκό κράτος που θα σέβεται τα ανθρώπινα δικαιώματα που η δικαιοσύνη θα λειτουργεί κανονικά και που υπάρχει κράτος δικαίου για όλους τους Έλληνες  Δεν είδα λοιπόν αυτούς τους 2 αμετανόητους τον κύριο Τσίπρα και τον κύριο Μητσοτάκη να πούνε μια κουβέντα για τον Γεωργίου, αποδεικνύοντας ότι προτεραιότητά τους δεν είναι να αλλάξουν τον τόπο προτεραιότητά τους είναι να πουν και να κάνουν  Ό,τι μπορεί να γίνει για να ξανακαθίσουν στην καρέκλα του πρωθυπουργού  Αλλά  Η θέση του πρωθυπουργού είναι πολύ κρίσιμη σε ένα πρωθυπουργικοκεντρικό σύστημα  Που και αυτό πρέπει να αλλάξει στο μέλλον  Να υπάρχουν σοβαρά αντίβαρα λειτουργίας της δημοκρατίας μας",justice,democracy-institutions,,0.0,0.2,0.5,0.1,0.2,,,0.0,"[['georgiou', 'named entity', '1.0'], ['greece', 'named entity', '0.95'], ['europe', 'named entity', '0.85'], ['human rights', 'named entity', '0.8'], ['mitsotakis', 'named entity', '0.6'], ['tsipras', 'named entity', '0.6'], ['prime minister', 'named entity', '0.5']]"
93, And what I mean.  When he picks up the phone.  A powerful factor of a party. , Και τι εννοώ  Όταν σηκώνει το τηλέφωνο  Ένας ισχυρός παράγοντας ενός κόμματος,,other,,0.0,0.0,0.0,0.0,0.0,,,0.0,[]
94, Like Mr Demetriades.  And he calls the commander of the NSA and says to him.  Watch them. , Όπως ο κύριος Δημητριάδης  Και τηλεφωνεί στον διοικητή της ΕΥΠ και του λέει  Παρακολούθησε αυτούς,reference to other parties,,,0.0,0.5,1.0,0.7,0.8,,,0.1,"[['mr demetriades', 'person', '0.86'], ['nsa', 'organization', '0.96']]"
95," The state that we envision to make its commander in chief says No, sir.  Do your job and we'll do ours.  When he picks up the phone.  The right hand of Mr Tsipras. ", Το κράτος που εμείς οραματιζόμαστε να κάνει το διοικητή του λέει Όχι κύριε  Κάνε τη δουλειά σου και εμείς τη δουλειά μας  Όταν σηκώνει το τηλέφωνο  Το δεξί χέρι του κυρίου Τσίπρα,reference to other parties,memoranda,,0.0,0.05,0.0,0.1,0.2,,,0.0,"[['tsipras', 'person', '0.90']]"
96," And he says, give out the licenses so that we can accommodate our own businessmen and gain influence in the media, and the state says to him.  Your job, you and our job.  When the New Democracy MP picks up the phone and says.  Put this stationmaster in a position to have the state tell him your job, you and our job.  When we build such a state, you can be sure that we will have a Greece of dignity and pride and this Greece.  We envision building as modern social democrats as true patriots, because there is nothing more patriotic than building such a state. "," Και λέει, μοιράστε τις άδειες έτσι για να βολέψουμε τους δικούς μας επιχειρηματίες και να αποκτήσουμε επιρροή στα μίντια, να του λέει το κράτος  Τη δουλειά σου, εσύ και τη δουλειά μας εμείς  Όταν σηκώνει το τηλέφωνο ο βουλευτής της Νέας Δημοκρατίας και λέει  Τακτοποιήστε αυτό τον κύριο σταθμάρχη σε μια θέση να του λέει το κράτος τη δουλειά σου, εσύ και τη δουλειά μας  Εμείς όταν φτιάξουμε ένα τέτοιο κράτος, να είστε σίγουροι ότι θα έχουμε την Ελλάδα της αξιοπρέπειας και της υπερηφάνειας και αυτή την Ελλάδα  Οραματιζόμαστε να χτίσουμε ως σύγχρονοι σοσιαλδημοκράτες ως γνήσιοι πατριώτες, διότι δεν υπάρχει τίποτα πιο πατριωτικό από το να στήσουμε ένα τέτοιο κράτος",government programme,media,,0.6,0.5,0.0,0.1,0.3,,,0.0,"[['new democracy', 'political party', '0.9'], ['greece', 'country', '0.9']]"
97," Friends and friends.  In closing I want to say a word about the minimum wage.  Because.  There was a very long discussion.  Workers in recent years.  They have found themselves in a very, very difficult position. ", Φίλες και φίλοι  Κλείνοντας θέλω να πω μια κουβέντα για τον κατώτατο μισθό  Διότι  Έγινε μια πολύ μεγάλη συζήτηση  Οι εργαζόμενοι τα τελευταία χρόνια  Έχουν βρεθεί σε πάρα πολύ δύσκολη θέση,work,minimum wage,,0.0,0.0,0.0,0.0,0.0,,,0.0,[]
