id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
84," Complete and from SYRIZA he wants stability too.  To rule with a government that is supposedly progressive, a progressive government.  Muff, because anything else. "," Ολοκληρώσει και από τον ΣΥΡΙΖΑ θέλει σταθερότητα και αυτός  Για να κυβερνήσει με μια κυβέρνηση δήθεν προοδευτική, μια προοδευτική κυβέρνηση  Μούφα, γιατί κάθε άλλο",other,other,greek government,0.0,0.5,0.0,0.5,0.8,0.3,0.0,0.3,"[['syriza', 'org', '1.0']]","[['syriza', 'organization', '0.8']]"
85," Despite progress, the programmes.  SYRIZA and those who.  They aspire to be in government as partners with him.  From PASOK to others.  Besides, the spokesperson of SYRIZA herself stated. "," Παρά πρόοδο αποπνέουν τα προγράμματα  Του ΣΥΡΙΖΑ και όσων  Προαλείφονται να συγκυβερνήσουν ως εταίροι μαζί του  Από το ΠΑΣΟΚ για άλλους  Άλλωστε, η ίδια η εκπρόσωπος τύπου του ΣΥΡΙΖΑ δήλωσε",political parties,coalition,greek politics,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,"[['syriza', 'org', '0.7'], ['pasok', 'org', '0.6'], ['syriza', 'org', '0.8']]","[['syriza', 'organization', '0.99'], ['pasok', 'political party', '0.90'], ['syriza spokesperson', 'person', '0.85']]"
86," In the most official.  Way that.  In the big ones they don't have.  Many differences.  With the new democracy.  Indeed, her words. ", Με τον πιο επίσημο  Τρόπο ότι  Στα μεγάλα δεν έχουν  Πολλές διαφορές  Με τη νέα δημοκρατία  Μάλιστα τα λόγια της,democracy,other,democracy,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,[],[]
87," It was in the big ones, we don't have.  Differences.  With the new democracy.  But.  You see, it is these big ones that determine the fate of the Greek people, which determine the fate of the Greek people. "," Ήταν στα μεγάλα, δεν έχουμε  Διαφορές  Με τη νέα δημοκρατία  Αλλά  Αυτά τα μεγάλα βλέπετε, είναι που καθορίζουν τις τύχες του ελληνικού λαού που καθορίζουν",democracy,oligarchy,politics,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,"[['greece', 'location', '0.7'], ['greek', 'misc', '0.6']]","[['greek people', 'group of people', '1.0'], ['greece', 'country', '1.0']]"
88, The fate of the.  Our country and not.  Sure. , Τις τύχες της  Χώρας μας και όχι  Βέβαια,other,other,unclear/unknown,0.0,0.5,0.0,0.2,0.5,0.5,0.0,0.0,[],[]
89," The small and insignificant or crucial battles have not yet been fought by our people, they are ahead of us.  And the electoral.  Showdown can not pass.  So. "," Τα μικρά και ασήμαντα η κρίσιμες μάχες δεν έχουν δοθεί ακόμα απ τον λαό μας, είναι μπροστά μας  Και η εκλογική  Αναμέτρηση δεν μπορεί να περάσει  Έτσι",elections,election spending,upcoming battles,0.0,0.1,0.0,0.1,0.2,0.5,0.0,0.0,[],[]
90," It must not be a lost battle again, the readiness of the Greek people and youth to.  Exercise more effective pressure to claim.  To fight back the very next day in the very next few months.  Half the truth we tell is a huge lie, that's why parties must tell the whole truth.  The next Parliament will probably.  It will have surprises, as it had in.  We left no past behind. "," Δεν πρέπει να είναι μια χαμένη μάχη ξανά θα μετρηθεί εδώ η ετοιμότητα του ελληνικού λαού και της νεολαίας να  Ασκήσει πιο αποτελεσματική πίεση να διεκδικήσει  Να αντεπιτεθεί την άλλη κιόλας μέρα τους επόμενους κιόλας μήνες  Η μισή αλήθεια λέμε, αποτελεί πελώριο ψέμα, γι αυτό τα κόμματα πρέπει να λένε ολάκερη την αλήθεια  Η επόμενη Βουλή κατά πάσα πιθανότητα  Θα έχει εκπλήξεις, όπως είχε και στο  Παρελθόν δεν αφήσαμε",political parties,youth,greek politics,0.0,0.1,0.0,0.2,0.5,0.2,0.0,0.0,"[['greek', 'nationality', '0.90'], ['parliament', 'organization', '0.70']]","[['greek people', 'group of people', '1.0'], ['youth', 'group of people', '1.0'], ['parties', 'political party', '1.0'], ['parliament', 'political party', '0.8'], ['greece', 'country', '1.0']]"
91," But the surprises.  To disorient us, we have seen transfers of MPs from one party to another, the.  Which from that.  It seems they will continue and are now being done by sitting Members. "," Όμως τις εκπλήξεις  Να μας αποπροσανατολίσουν, είδαμε μεταγραφές βουλευτών από το ένα κόμμα στο άλλο οι  Οποίες από ότι  Φαίνεται θα συνεχιστούν και γίνονται τώρα από εν ενεργεία βουλευτές",political parties,other,political transfers,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,"[['mps', 'person', '0.8']]","[['mps', 'group of people', '0.8'], ['party', 'organization', '0.5'], ['members', 'group of people', '0.6']]"
92," We're talking, we saw new parties emerge which turned out to be of a.  Use, the LRAOS.  That we mentioned before.  Karatzaferi the.  Potami, the Centrist Union, the ANEL of Kammos.  To recall some.  Other smaller ones. "," Μιλάμε, είδαμε να εμφανίζονται νέα κόμματα τα οποία αποδείχθηκαν ότι ήταν μιας  Χρήσης, το ΛΑΟΣ  Που αναφερθήκαμε πριν του  Καρατζαφέρη το  Ποτάμι, η Ένωση Κεντρώων, οι ΑΝΕΛ του Καμμένου  Για να θυμίσουμε ορισμένα  Άλλα μικρότερα από αυτά",political parties,other,new political parties,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,"[['lraos', 'org', '0.7'], ['karatzaferi', 'per', '0.5'], ['potami', 'org', '0.5'], ['centrist union', 'org', '0.5'], ['anel', 'org', '0.5'], ['kammos', 'per', '0.5']]","[['karatzaferi', 'person', '0.9'], ['potami', 'organization', '0.9'], ['centrist union', 'political party', '0.9'], ['anel', 'political party', '0.9'], ['kammos', 'person', ""0.6 (assuming this is a person's name)""], ['lraos', 'organization', '0.9']]"
93," They played the game of reforming this.  Of.  Sapian political system participated in government schemes, became a washing machine of sins.  This capitalist system of corruption.  And then they disappeared. "," Έπαιξαν για καλά το παιγνίδι της αναμόρφωσης αυτού  Του  Σάπιου πολιτικού συστήματος συμμετείχαν σε κυβερνητικά σχήματα, έγιναν πλυντήριο των αμαρτιών  Αυτού του καπιταλιστικού συστήματος της διαφθοράς  Και μετά εξαφανίστηκαν",corruption,corruption,political corruption,-0.8,1.0,1.0,0.7,0.8,0.8,0.0,0.6,"[['sapian', 'location', '0.8']]","[['sapian political system', 'organization', '0.9'], ['capitalist system', 'organization', '0.7']]"
94," SYRIZA's proposal for a supposedly progressive.  Co-operation government is a great.  Bluff, an election proposal.  Only to drive.  As its makers believe, mainly in interception of the hopes of the.  Greek people and perhaps of course some of the Greek people. "," Η πρόταση του ΣΥΡΙΖΑ για δήθεν προοδευτική  Κυβέρνηση συνεργασίας είναι μια μεγάλη  Μπλόφα, μια προεκλογική πρόταση  Μόνο και μόνο για να οδηγήσει  Όπως πιστεύουν οι κατασκευαστές της, κυρίως σε υποκλοπή των ελπίδων του  Ελληνικού λαού και ίσως βέβαια και κάποιων",elections,election spending,syriza's proposal,-0.5,0.9,0.1,0.74,0.7,0.8,0.0,0.15,"[['syriza', 'organization', '0.95'], ['greek', 'nationality', '1.0']]","[['syriza', 'political party', '0.89'], ['greek', 'group of people', '0.63'], ['greek', 'location', '0.63']]"
95," Votes after all.  While they are making such invitations of supposed friendship.  They put their representatives at the headquarters of the.  To declare to the channels that with the cuckoo clock our programs are not a composition, but. "," Ψήφων άλλωστε  Την ώρα που απευθύνουν τέτοιες προσκλήσεις δήθεν φιλίας  Βάζουν τους εκπροσώπους τους κεντρικά του στελέχη  Να δηλώνουν στα κανάλια ότι με το κουκουέ τα προγράμματά μας δεν είναι σύνθεση, μα",other,other,election/voting,0.0,0.5,0.0,0.2,0.8,0.5,0.0,0.2,"[['sorry', 'there are no named entities present in the given text.']]",[]
96," They say it themselves.  Another is the goal.  Their vote-rigging.  In order for the Communist, Greece to be impossible, that is, for the Greek people to be impossible. "," Οι ίδιοι το λένε  Άλλος είναι ο στόχος  Τους η υποκλοπή ψήφων  Για να είναι αδύνατο το Κομμουνιστικό, Ελλάδας δηλαδή να είναι αδύνατος ο ελληνικός λαός",elections,other,communist greece,-0.8,1.0,1.0,0.85,0.8,1.0,1.0,0.8,"[['communist', 'org', '0.3'], ['greece', 'loc', '0.6'], ['greek', 'misc', '0.4']]","[['greece', 'location', '1.0'], ['communist', 'political party', '1.0'], ['greek people', 'group of people', '1.0']]"
97," They thus seek to.  To stop the working people's movement so that governments of any colour and composition can have their hands free to pass unpopular measures.  From thinking under the covers.  Brussels, Washington to make any agreements. ", Επιδιώκουν έτσι  Να ανακοπεί το εργατικό λαϊκό κίνημα για να έχουν οι κυβερνήσεις όποιου χρώματος και σύνθεσης λυμένα τα χέρια τους για να περνάνε αντιλαϊκά μέτρα  Από τη σκέψη υπό τη σκέπη  Των Βρυξελλών της Ουάσιγκτον να κάνουν και τις όποιες συμφωνίες,external affairs,troika,working people's movement,-0.7,0.8,0.0,0.2,0.2,0.75,0.0,0.0,"[['brussels', 'location', '1.0'], ['washington', 'location', '1.0']]","[['brussels', 'location', '1.0'], ['washington', 'location', '1.0']]"
98, And the fucking kicks they need.  Inside Greece primarily to fool the Greek people.  We have said for many years.  Over a decade.  That this game.  Of the capitalist bourgeois political.  System of continuous i.e. , Και τις κωλοτούμπες που χρειάζονται  Μέσα στην Ελλάδα πρωτίστως για να κοροϊδέψουν τον ελληνικό λαό  Έχουμε πει εδώ και πολλά χρόνια  Πάνω από μία δεκαετία  Ότι αυτό το παιγνίδι  Του καπιταλιστικού του αστικού πολιτικού  Συστήματος της συνεχούς δηλαδή,corruption,other,corruption,-1.0,1.0,0.0,0.8,0.9,0.8,0.0,0.5,"[['greece', 'location', '0.75'], ['greek', 'nationality', '0.5'], ['capitalist bourgeois', 'organization', '0.6']]","[['greece', 'location', '1.0'], ['greek people', 'group of people', '1.0'], ['capitalist bourgeois political system', 'organization', '1.0'], ['decade', 'date', '1.0']]"
99, Management of this barbarity.  We're not going to play it.  Why not.  We want to kill the hopes of our people.  Because the others have.  Lost their trust in the people.  We reply that we will never lose this trust. , Διαχείρισης αυτής της βαρβαρότητας  Δεν πρόκειται να το παίξουμε  Γιατί δεν  Θέλουμε να σκοτώσουμε τις ελπίδες του λαού μας  Επειδή οι άλλοι έχουν  Χάσει την εμπιστοσύνη τους προς το λαό  Εμείς απαντάμε ότι δεν πρόκειται να την χάσουμε ποτέ αυτή την εμπιστοσύνη,other,other,barbarity management,-0.6,0.6,0.0,0.7,0.8,0.7,0.0,0.0,"[['management', 'organization', '0.5']]",[]
100," Because, as it turns out.  Every day only the.  People save the people.  And none other than all of them.  Gale, ο. "," Γιατί, όπως αποδεικνύεται  Καθημερινά μόνο ο  Λαός σώζει το λαό  Και κανένας άλλος από όλους αυτούς  Gale, ο",other,other,none (as the text does not provide a clear or coherent topic),0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,"[['gale', 'ο', '1.0']]","[['gale', 'person', '1.0']]"
101, Working people will rise up.  He will come forward and on the front lines.  It will be.  And they and they.  Where. , Εργαζόμενος λαός θα ξεσηκωθεί  Θα βγει μπροστά και στις πρώτες γραμμές  Θα είναι  Και αυτοί και αυτές  Που,other,other,revolution,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,"[['working people', 'person', '0.8']]",[]
102, Today they may still hesitate.  Or even fear.  Stock E we are realistic fighters not. , Σήμερα ακόμα ίσως διστάζουν  Ή και να φοβούνται  Στοκ Ε είμαστε ρεαλιστές αγωνιστές δεν,other,other,stock e,-0.4,0.6,0.0,0.3,0.5,0.5,0.0,0.0,[],[]
103," We ask.  It's all or nothing, as some.  Nor do they claim that we want to stay immaculate and unsullied.  Policy. "," Ζητάμε  Ή όλα ή τίποτα, όπως κάποιοι  Ισχυρίζονται ούτε ότι θέλουμε να μένουμε άσπιλη και αμόλυντη  Πολιτική",other,other,policy,0.0,0.0,0.0,0.1,0.4,0.2,0.0,0.0,"[['none', 'none', '0.0']]",[]
104," Our virginity, as a SYRIZA trade unionist told me, coming from.  As you have understood, from the deepest PASOK of the old.  Now it's SYRIZA.  In Kavala. "," Παρθενιά μας, όπως μου είπε ένας συνδικαλιστής του ΣΥΡΙΖΑ προερχόμενος  Όπως καταλάβατε, εκ του Βαθέως ΠΑΣΟΚ του παλιού  Τώρα είναι ΣΥΡΙΖΑ  Στην Καβάλα",other,other,virginity,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,"[['syriza', 'organization', '0.9'], ['pasok', 'organization', '0.8'], ['kavala', 'location', '0.6']]","[['syriza', 'organization', '0.9'], ['pasok', 'political party', '0.9'], ['kavala', 'location', '0.9']]"
105, And it does not apply.  This is simply.  Because we are not going to sit back and do nothing. , Και δεν ισχύει  Αυτό πολύ απλά  Γιατί δεν πρόκειται να κάτσουμε με σταυρωμένα χέρια,other,other,inaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
106, On 22.  May.  Any. , Στις 22  Του Μάη  Όποια,other,other,none. (the text does not provide any topic or context.),0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,[],[]
107," Government and if formed.  We'll be Galen, we won't.  We are mere spectators.  And observers waiting to.  Disappointed people.  And learn lessons.  For the umpteenth time. "," Κυβέρνηση και αν σχηματιστεί  Γκάλεν θα είμαστε, δεν θα  Είμαστε απλοί θεατές  Και παρατηρητές περιμένοντας να  Απογοητευτεί ο λαός  Και να βγάλει διδάγματα  Για πολλοστή φορά",other,other,government formation,-0.5,0.0,0.0,0.1,0.5,0.0,0.0,0.0,[],[]
108," From a bitter lesson we will be in the only majority that will really exist.  That is, to the popular majority, and we will do what.  It is within our power not to.  Missed more the.  People not to lose everything. ", Από ένα πικρό μάθημα εμείς θα είμαστε μέσα στη μοναδική πλειοψηφία που θα υπάρχει πραγματικά  Στην λαϊκή πλειοψηφία δηλαδή και θα κάνουμε ότι  Περνάει από το χέρι μας να μην  Χάσει και άλλα ο  Λαός να μην τα χάσει όλα,other,other,majority,0.0,0.5,0.0,0.85,0.5,0.9,0.5,0.0,[],[]
109," To claim something, to win in order to organise the counter-attack with greater confidence.  Of.  We have elaborated requests, positions direct.  Targets and for the.  Here and now for unemployment. "," Να διεκδικήσει κάτι, να κερδίσει για να οργανώσει με μεγαλύτερη εμπιστοσύνη την αντεπίθεσή  Του  Διαθέτουμε επεξεργασμένα αιτήματα, θέσεις άμεσους  Στόχους και για το  Σήμερα εδώ και τώρα για την ανεργία",employment,employment,unemployment,0.0,0.2,0.0,0.2,0.2,0.6,0.0,0.0,[],[]
110, And recruitment.  For public social.  Projects for the. , Και τις προσλήψεις  Για τα δημόσια κοινωνικά  Έργα για τη,other,other,recruitment,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,[],[]
111," Rescue of the insurance funds.  From total bankruptcy.  Who have brought them for the change in the law on retirement, for over-indebted households.  For the auctions of first homes on how to.  Get out of energy poverty.  And the.  Accuracy about how. "," Διάσωση των ασφαλιστικών ταμείων  Από την πλήρη χρεοκοπία  Που τα έχουν φέρει για την αλλαγή του νόμου για τη συνταξιοδότηση, για τα υπερχρεωμένα νοικοκυριά  Για τους πλειστηριασμούς πρώτης κατοικίας για το πώς θα  Φύγουμε από την ενεργειακή φτώχεια  Και την  Ακρίβεια για το πώς",other,bankruptcy,insurance funds,0.0,0.0,0.0,0.1,0.5,0.2,0.0,0.0,"[['rescue', 'organization', '0.85'], ['insurance funds', 'organization', '0.75'], ['law', 'law', '0.9'], ['retirement', 'law', '0.75'], ['over-indebted households', 'person', '0.6'], ['auctions', 'event', '0.7'], ['first homes', 'location', '0.8'], ['energy poverty', 'issue', '0.8'], ['accuracy', 'product', '0.6']]","[['n/a', 'n/a', 'n/a'], ['n/a', 'n/a', 'n/a'], ['insurance funds', 'organization', '0.85'], ['law on retirement', 'group of people', '0.7'], ['over-indebted households', 'group of people', '0.7'], ['first homes', 'location', '0.5'], ['energy poverty', 'group of people', '0.7'], ['n/a', 'n/a', 'n/a']]"
112," Private and public sector workers, self-employed tradesmen, craftsmen, professionals, scientists and other self-employed persons will be relieved.  Poor farmers from heavy taxation from debts.  Positions on collective.  Contracts for the public.  Health, prevention.  The provision of medicine for this altogether large problem.  Health and education for pupils, students, students.  For professional.  Training for much more.  Still for everything. "," Θα ανακουφιστούν οι εργάτες του ιδιωτικού και δημόσιου τομέα, οι αυτοαπασχολούμενοι έμποροι, βιοτέχνες, επαγγελματίες, επιστήμονες  Οι φτωχοί αγρότες από τη βαριά φορολογία από τα χρέη  Θέσεις για τις συλλογικές  Συμβάσεις για τη δημόσια  Υγεία, την πρόληψη  Την πρόνοια για το φάρμακο για το συνολικά μεγάλο αυτό πρόβλημα  Της υγείας και της παιδείας για τους μαθητές, τους φοιτητές, τους σπουδαστές  Για την επαγγελματική  Κατάρτιση για πολλά άλλα  Ακόμα για τα πάντα",health,higher education,public services,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,"[['private sector workers', 'org', '0.25'], ['public sector workers', 'org', '0.25'], ['self-employed tradesmen', 'misc', '0.25'], ['craftsmen', 'misc', '0.25'], ['professionals', 'misc', '0.25'], ['scientists', 'misc', '0.25'], ['self-employed persons', 'misc', '0.25'], ['poor farmers', 'misc', '0.25'], ['collective', 'org', '0.25'], ['contracts', 'misc', '0.25'], ['public', 'org', '0.25'], ['health', 'misc', '0.25'], ['prevention', 'misc', '0.25'], ['medicine', 'misc', '0.25'], ['education', 'misc', '0.25'], ['pupils', 'misc', '0.25'], ['students', 'misc', '0.25'], ['training', 'misc', '0.25']]","[['private sector workers', 'organization', '0.5'], ['public sector workers', 'organization', '0.5'], ['self-employed tradesmen', 'group of people', '0.5'], ['craftsmen', 'group of people', '0.5'], ['professionals', 'group of people', '0.5'], ['scientists', 'group of people', '0.5'], ['self-employed persons', 'group of people', '0.5'], ['poor farmers', 'group of people', '0.5'], ['collective', 'organization', '0.5'], ['public', 'organization', '0.5'], ['health', 'organization', '0.5'], ['prevention', 'organization', '0.5'], ['medicine', 'organization', '0.5'], ['education', 'organization', '0.5'], ['pupils', 'group of people', '0.5'], ['students', 'group of people', '0.5'], ['training', 'organization', '0.5']]"
113," We expose the unpopular laws that are being passed, such as recently with the water not to say the.  People.  That is, the water is water.  It's no coincidence that the big rally concert that took place a week ago here in Thessaloniki and we all saluted it from above. "," Αποκαλύπτουμε τους αντιλαϊκούς νόμους που περνάνε, όπως πρόσφατα με το νερό να μην πει ο  Λαός  Δηλαδή το νερό νεράκι  Δεν είναι τυχαίο το μεγάλο συλλαλητήριο συναυλία που έγινε πριν μια βδομάδα εδώ στη Θεσσαλονίκη και το χαιρετήσαμε όλοι και όλες και από πάνω",other,privatization of water,unpopular laws,0.0,0.2,0.0,0.1,0.2,0.8,0.0,0.0,"[['thessaloniki', 'location', '1.0']]","[['thessaloniki', 'location', '1.0']]"
114," The government is still trying.  Trying to fool you by saying that there is no risk of water commercialisation.  He laughs about it, of course. ", Η κυβέρνηση προσπαθεί εξακολουθεί  Να προσπαθεί να κοροϊδέψει λέγοντας ότι κίνδυνος εμπορευματοποίησης του νερού δεν υπάρχει  Γελάει βέβαια για αυτό,privatization,privatization of water,water commercialisation,-0.5,0.85,0.0,0.35,0.2,0.5,0.0,0.1,"[['government', 'org', '0.93']]","[['government', 'organization', '0.9']]"
115," Every bitter man.  So since we ask them, water is in no danger of becoming a commodity.  Then how do you explain the dozens of bottling companies.  And water marketing that they say will even have a turnover of 800 million euros in the.  2023 how is it really explained that the.  Each of us.  He will spend this year. "," Κάθε πικραμένος  Αφού λοιπόν το νερό τους ρωτάμε, δεν κινδυνεύει να γίνει εμπόρευμα  Τότε, πώς εξηγούνται οι δεκάδες εταιρείες εμφιάλωσης  Και εμπορίας νερού που λένε ότι θα έχουν μάλιστα τζίρο 800 εκατομμύρια ευρώ μόνο μέσα στο  2023 πώς εξηγείται αλήθεια ότι ο  Καθένας από εμάς  Θα ξοδέψει φέτος",other,privatization of water,water,0.0,0.5,0.0,0.1,0.5,0.5,0.0,0.0,"[['2023', 'date', '1.0'], ['800 million euros', 'money', '1.0']]",[]
116," Almost €80 for bottled water, consuming around 150 litres.  Off-network.  And since it's not.  Species to be marketed, then, how is it explained.  The pricing of the from.  The companies providers the European slaughterhouse directive. "," Σχεδόν 80 € για εμφιαλωμένο νερό, καταναλώνοντας περίπου 150 λίτρα  Εκτός δικτύου  Και αφού δεν είναι  Είδος προς εμπορία, τότε, πώς εξηγείται  Η τιμολόγηση του από  Τις εταιρίες παρόχους την οδηγία σφαγείο της Ευρωπαϊκής",other,other,water pricing,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,"[['€80', 'money', '1.0'], ['european', 'norp', '1.0']]","[['european', 'organization', '1.0']]"
117, Union how are they justified.  All kinds of levies.  Who do the bill.  Heavy and weightless. , Ένωσης πώς δικαιολογούνται  Τα κάθε είδους χαράτσια  Που κάνουν το λογαριασμό  Βαρύ και ασήκωτο,other,other,union dues,0.0,0.5,0.0,0.5,0.5,0.8,0.0,0.0,"[['union', 'org', '0.938']]",[]
118, The water we all know has been flowing for years.  In the groove of the.  Commercialization under the responsibility of all governments to date.  If something is confirmed and for this.  The issue after the liberalisation of rail energy. , Το νερό όλοι ξέρουμε ότι κυλάει εδώ και χρόνια  Στο αυλάκι της  Εμπορευματοποίησης με ευθύνη όλων των μέχρι σήμερα κυβερνήσεων  Αν κάτι επιβεβαιώνεται και για αυτό  Το ζήτημα μετά την απελευθέρωση της ενέργειας των σιδηροδρόμων,other,privatization of water,water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
119," And other stuff, put as many as you want, you know.  With this criminal.  Their policy is.  That it needs to get stronger.  The layman.  Fight for water.  Social good, in. "," Και άλλα βάλε βάλτε όσα θέλετε, τα ξέρετε  Με αυτή την εγκληματική  Τους πολιτική είναι  Ότι πρέπει να δυναμώσει  Ο λαϊκός  Αγώνας για νερό  Κοινωνικό αγαθό, σε",other,privatization of water,policy,0.0,0.2,0.0,0.2,0.5,0.2,0.0,0.0,[],[]
120," Conflict with European Union policy and.  Of all the parties that treat it as a commodity.  Many of the above and others we have.  Processed and as proposals.  Law in Parliament.  We certainly ask them and we have them.  Testify in Parliament, but first of all the.  We testify to the struggles in the movement because there from one ear they go in from the other, they come out, they don't lift up their dry hands to pass such laws.  The philanthropists proposed by Mr. "," Σύγκρουση με την πολιτική της Ευρωπαϊκής Ένωσης και  Όλων των κομμάτων της που το αντιμετωπίζουν ως εμπόρευμα  Πολλά από όλα τα παραπάνω και άλλα τα έχουμε  Επεξεργαστεί και ως προτάσεις  Νόμου στη Βουλή  Τα θέτουμε βεβαίως και τα έχουμε  Καταθέσει στη Βουλή, αλλά πρώτα από όλα τα  Καταθέτουμε στους αγώνες στο κίνημα γιατί εκεί απ το ένα αφτί τους μπαίνουν από το άλλο, τους βγαίνουν, δεν σηκώνουν το ξερό τους να ψηφίσουν τέτοιους νόμους  Φιλολαϊκούς που προτείνει το κ κ",other,european recovery fund,eu conflict,0.0,0.5,0.0,0.3,0.5,0.6,0.0,0.0,"[['european union', 'organization', '0.9'], ['parliament', 'organization', '0.8'], ['mr.', 'person', '0.7']]","[['european union', 'organization', '0.8'], ['parliament', 'organization', '0.7'], ['philanthropists', 'group of people', '0.5'], ['mr.', 'person', '0.5']]"
121," Ε.  That's why.  We ask for strength, great strength to make our struggles more effective.  The struggles for us are not.  Self-goal was never an end in itself, so. ", Ε  Γι αυτό και  Ζητάμε δύναμη μεγάλη δύναμη για να γίνουν οι αγώνες μας πιο αποτελεσματικοί  Οι αγώνες για μας δεν είναι  Αυτοσκοπός δεν ήταν ποτέ αυτοσκοπός για αυτό και,other,other,strength,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,[],[]
122," We can meet in the elections with class-conscious workers and militants.  Different ideological political orientations to date, without demanding to.  Adopt all positions. "," Μπορούμε να συναντηθούμε στις εκλογές με εργαζόμενους που έχουν ταξική συνείδηση με αγωνιστές  Διαφόρων ιδεολογικών πολιτικών κατευθύνσεων μέχρι σήμερα, χωρίς να απαιτούμε να  Υιοθετούν όλες τις θέσεις",political parties,working class,politics/elections,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,[],"[['class-conscious workers', 'group of people', '0.85'], ['militants', 'group of people', '0.6'], ['ideological political orientations', 'organization', '0.6']]"
123," All our own views, a few days before the.  Elections.  And all the other parties that even claim a mandate for governments, one-party or coalition.  They have swallowed their tongue. "," Μας όλες τις δικές μας απόψεις, λίγες μέρες πριν τις  Εκλογές  Και όλα τα άλλα κόμματα που μάλιστα διεκδικούν εντολή για κυβερνήσεις, μονοκομματικές ή συνεργασίας  Έχουν καταπιεί τη γλώσσα τους",other,election spending,elections,-0.6,0.8,0.0,0.6,0.5,0.8,0.0,0.0,"[['elections', 'event', '0.75'], ['governments', 'organization', '0.5'], ['coalition', 'organization', '0.5']]","[['1. elections', 'date', '0.9'], ['2. other parties', 'group of people', '0.7'], ['3. governments', 'organization', '0.6'], ['4. coalition', 'organization', '0.5']]"
124, On major running issues.  Faster and faster and you will.  Run even faster and right after the election. , Σε μείζονα ζητήματα που τρέχουν  Όλο και πιο γρήγορα και θα  Τρέξουν ακόμα πιο γρήγορα και αμέσως μετά τις εκλογές,other,other,running,0.0,0.0,0.0,0.2,0.5,0.5,0.0,0.0,[],"[['sorry', 'there are no named entities mentioned in the text provided.']]"
125, With an imperialist war raging in our neighbourhood between NATO.  And Russia on its territory.  Ukraine with the dispute in our region particularly.  Following the latest decisions. , Με έναν ιμπεριαλιστικό πόλεμο που μαίνεται στη γειτονιά μας ανάμεσα στο ΝΑΤΟ  Και τη Ρωσία στο έδαφος της  Ουκρανίας με τη διαπάλη στην περιοχή μας ιδιαίτερα  Μετά τις τελευταίες αποφάσεις,national security,other,ukraine,-0.5,0.8,0.0,0.3,0.2,0.5,0.0,0.0,"[['nato', 'organization', '0.92'], ['russia', 'location', '0.78'], ['ukraine', 'location', '0.91']]","[['ukraine', 'country', '0.85'], ['nato', 'organization', '0.7'], ['russia', 'country', '0.9']]"
126," NATO Balkans, Eastern Mediterranean Middle East.  North Africa.  Taking on dangerous proportions. "," Του ΝΑΤΟ Βαλκάνια, Ανατολική Μεσόγειος Μέση Ανατολή  Βόρεια Αφρική  Να παίρνει επικίνδυνες διαστάσεις",national security,other,global security,-0.6,0.7,0.2,0.4,0.4,0.4,0.0,0.1,"[['nato', 'organization', '0.99', ''], ['balkans', 'location', '0.78', ''], ['eastern mediterranean', 'location', '0.83', ''], ['middle east', 'location', '0.86', ''], ['north africa', 'location', '0.78']]","[['nato', 'organization', '1.0'], ['balkans', 'location', '0.9'], ['eastern mediterranean', 'location', '0.8'], ['middle east', 'location', '0.9'], ['north africa', 'location', '0.9']]"
127, In a.  Area having.  Great energy wealth is a passage of raw materials. , Σε μια  Περιοχή που διαθέτει  Μεγάλο ενεργειακό πλούτο αποτελεί πέρασμα των πρώτων υλών,energy,natural gas,raw materials,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,"[['area', 'location', '0.7'], ['energy', 'misc', '0.4']]",[]
