id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
48," We aim to protect the right to work, the right to housing, the right of every young person to quality education, the right of every pensioner to a decent pension, the right of every citizen to decent health care. Our national plan provides that as the first act of justice from the first days of progressive governance, we will abolish all those laws and regulations that put a barrier to the freedoms and rights of the citizen and remove any barrier to the impunity of the privileged.  We aim to immediately put an end to:The jungle labour regime. The plundering of the first home. On the criminal immunity of bank executives. Tax immunity for companies speculating in electricity, oil and essentials. "," Έχουμε στόχο να προστατεύσουμε το δικαίωμα στην εργασία, το δικαίωμα στην κατοικία, το δικαίωμα κάθε νέας και κάθε νέου σε ποιοτικές σπουδές, το δικαίωμα κάθε συνταξιούχου σε αξιοπρεπή σύνταξη, το δικαίωμα κάθε πολίτη σε αξιοπρεπή Φροντίδα Υγείας Το εθνικό μας σχέδιο προβλέπει ότι ως πρώτη πράξη δικαιοσύνης από τις πρώτες μέρες της προοδευτικής διακυβέρνησης, θα καταργήσουμε όλους εκείνους τους νόμους και τις διατάξεις, που βάζουν φραγμό στις ελευθερίες και τα δικαιώματα του πολίτη και αφαιρούν κάθε φραγμό από την ασυδοσία των προνομιούχων  Έχουμε στόχο άμεσα να βάλουμε τέρμα:Στο εργασιακό καθεστώς της ζούγκλας Στη λεηλασία της πρώτης κατοικίας Στην ποινική ασυλία των τραπεζικών στελεχών Στη φορολογική ασυλία των εταιρειών που κερδοσκοπούν στο ρεύμα, το πετρέλαιο και τα είδη πρώτης ανάγκης",employment,workers' rights,progressive governance,0.8,0.2,0.0,0.1,0.0,0.2,0.4,0.0,"[['we', 'unspecified entity', '0.998'], ['young person', 'person', '0.653'], ['pensioner', 'person', '0.974'], ['citizen', 'person', '0.998'], ['national plan', 'organization', '0.809'], ['progressive governance', 'organization', '0.568'], ['laws', 'other', '0.857'], ['regulations', 'other', '0.876'], ['freedoms', 'other', '0.768'], ['rights', 'other', '0.902'], ['impunity', 'other', '0.789'], ['privileged', 'other', '0.831'], ['jungle labour regime', 'other', '0.564'], ['first home', 'other', '0.675'], ['bank executives', 'person', '0.576'], ['tax immunity', 'other', '0.698'], ['electricity', 'other', '0.807'], ['oil', 'other', '0.789'], ['essentials', 'other', '0.673']]","[['1. citizenship', 'organization', '1.0'], ['2. national plan', 'organization', '0.7'], ['3. progressive governance', 'organization', '0.6'], ['4. jungle labour regime', 'organization', '0.6'], ['5. bank executives', 'group of people', '0.7'], ['6. companies', 'organization', '0.6'], ['7. electricity', 'location', '0.6'], ['8. oil', 'location', '0.6.']]"
49,"We will put an end to those obstacles that block the way, block young people, lock the doors of universities to thousands of young people and have led almost all the universities in the region to decline.  We will change, yes.  We will abolish the university police.  Why we want to appoint teachers in schools and not police officers.  Police officers will return to the neighbourhoods to protect against organised crime. ","Θα βάλουμε τέρμα, στα εμπόδια εκείνα που κλείνουν το δρόμο, βάζουν φραγμό στους νέους ανθρώπους που κλειδώνουν τις πόρτες των ΑΕΙ σε χιλιάδες νέα παιδιά και έχουν οδηγήσει σχεδόν όλα τα πανεπιστημιακά Ιδρύματα της Περιφέρειας σε παρακμή  Θ’ αλλάξουμε εμείς, ναι  Θα καταργήσουμε την πανεπιστημιακή αστυνομία  Γιατί εμείς θέλουμε να διορίζουμε καθηγητές στα σχολεία και όχι αστυνομικούς  Οι αστυνομικοί θα γυρίσουν στις γειτονιές για να προστατεύουν  από το οργανωμένο έγκλημα",education,higher education,education,0.5,0.1,0.0,0.2,0.1,0.2,0.0,0.0,"[['universities', 'organization', '1.0'], ['region', 'location', '0.9'], ['university police', 'organization', '1.0'], ['schools', 'organization', '1.0'], ['police officers', 'occupation', '1.0'], ['neighbourhoods', 'location', '1.0'], ['organized crime', 'crime', '1.0']]","[['universities', 'organization', '0.8'], ['region', 'location', '0.9'], ['university police', 'organization', '0.7'], ['teachers', 'group of people', '0.8'], ['police officers', 'group of people', '0.8'], ['neighbourhoods', 'location', '0.7'], ['organized crime', 'group of people', '0.7']]"
50,"And, of course, we will put an end to the downward spiral, the downward slide, the dismantling, the privatisation of the NHS.  Because without a strong NHS, there can be no sense of security in Greek society.  We will also put an end to the institutional devaluation of people of culture and the downgrading of their degrees.  The institutionalisation of the violation of the confidentiality of communications.  In violation of rights. But what's about ending the negative effects of the laws that have been passed over these four years, what's about what we're going to repeal, is only the first chapter in our plan.  Because the next, many more chapters are not about what to stop, what to permanently remove from our lives, but about what to create.  They have to do with what we build, they have to do with what we build.  And what we want to build is step by step to make our vision of justice everywhere a reality.  And let me tell you today, as succinctly as I can, what this vision that we have, what our vision means.  what justice means everywhere, what justice means in our everyday life, what can change in our lives. First of all, justice in society for us means and we will put it into practice from the very first days of the progressive government: immediate and drastic measures to fight against inexactness, to put an end to obscenity. ","Και βεβαίως, θα βάλουμε ένα τέρμα στην καθοδική πορεία, στην κατρακύλα, στη διάλυση, στην ιδιωτικοποίηση του ΕΣΥ  Γιατί χωρίς ισχυρό ΕΣΥ, δεν μπορεί να υπάρχει αίσθημα ασφάλειας στην ελληνική κοινωνία  Θα βάλουμε επίσης ένα τέρμα, στη θεσμική απαξίωση των ανθρώπων του πολιτισμού και την υποβάθμιση των πτυχίων τους  Στη θεσμοθέτηση της παραβίασης του απόρρητου των επικοινωνιών  Στην παραβίαση των δικαιωμάτων Αυτά όμως που αφορούν τον τερματισμό των αρνητικών επιπτώσεων νόμων που ψήφισαν αυτά τα 4 χρόνια, αυτά που αφορούν στο τι θα καταργήσουμε, είναι μονάχα το πρώτο κεφάλαιο στο σχέδιό μας  Γιατί τα επόμενα, πολλά περισσότερα κεφάλαια δεν έχουν να κάνουν με το τι θα σταματήσουμε, με το τι οριστικά θα αφαιρέσουμε από τη ζωή μας, αλλά έχουν να κάνουν με το τι θα δημιουργήσουμε  Έχουν να κάνουν με το τι θα οικοδομήσουμε, έχουν να κάνουν με το τι θα χτίσουμε  Και αυτό που θέλουμε να χτίσουμε είναι βήμα-βήμα να κάνουμε πράξη το όραμά μας  για δικαιοσύνη παντού  Και επιτρέψτε μου να σας πω σήμερα όσο πιο περιεκτικά μπορώ, τι σημαίνει αυτό το όραμα που έχουμε, τι σημαίνει το όραμά μας  τι σημαίνει δικαιοσύνη παντού, τι σημαίνει δικαιοσύνη στην καθημερινότητά μας, τι μπορεί ν’ αλλάξει στη ζωή μας Πρώτα απ’ όλα, δικαιοσύνη στην κοινωνία για μας σημαίνει και θα το κάνουμε πράξη από τις πρώτες κιόλας μέρες της προοδευτικής διακυβέρνησης: Άμεσα και δραστικά μέτρα για να καταπολεμήσουμε την ακρίβεια, για  να μπει τέλος στην αισχροκέρδεια",health,privatization of healthcare,nhs and societal justice,0.5,0.2,0.5,0.1,0.2,0.1,0.0,0.0,"[['nhs', 'organization', '1.0'], ['greek', 'nationality', '1.0']]","[['nhs', 'organization', '1.0'], ['greek society', 'group of people', '0.8'], ['institutional devaluation of people of culture', 'organization', '1.0'], ['institutionalisation of the violation of the confidentiality of communications', 'organization', '0.9'], ['rights', 'group of people', '0.5'], ['laws', 'organization', '0.5'], ['first chapter', 'date', '0.5'], ['vision of justice', 'organization', '1.0'], ['society', 'location', '0.5'], ['progressive government', 'organization', '0.8'], ['inexactness', 'group of people', '0.6'], ['obscenity', 'group of people', '0.6']]"
51," How.  First of all, with the nationalisation of the PPC and the ridding of the unqualified who have turned it into a tool of speculation.  By protecting vulnerable consumers from power cuts.  By imposing a cap on the wholesale and retail price of electricity and retail pricing of gas and oil products. Because we believe that justice, when we go through a crisis, is for everyone to back up.  Not some people making billions and the vast majority of the Greek people not being able to make it through the month. "," Πώς  Πρώτα απ’ όλα, με την κρατικοποίηση της ΔΕΗ και την απαλλαγή της από τους αρίστους που την έχουν μετατρέψει σε εργαλείο κερδοσκοπίας  Με την προστασία των ευάλωτων καταναλωτών από τις αποκοπές ρεύματος  Με την επιβολή πλαφόν στην τιμή χονδρικής και λιανικής ηλεκτρικής ενέργειας και τη διατίμηση στη λιανική του φυσικού αερίου και των πετρελαιοειδών Γιατί εμείς πιστεύουμε, ότι δικαιοσύνη είναι, όταν περνάμε μια κρίση, όλοι να βάζουμε πλάτη  Όχι κάποιοι να βγάζουν δισεκατομμύρια και η μεγάλη πλειοψηφία  του ελληνικού λαού να μην μπορεί να βγάλει το μήνα",privatization,nationalization,energy policy,0.5,0.1,0.0,0.1,0.0,0.6,0.2,0.0,"[['ppc', 'organization', '0.9'], ['greek', 'nationality', '1.0']]","[['ppc', 'organization', '0.9'], ['greek people', 'group of people', '0.8'], ['greece', 'country', '0.8']]"
52," But what does justice at work mean?  Justice in work and in wages means: An increase in the minimum wage in the private sector to 880 euros, from the very first days of government.  And the introduction of the Automatic Price Indexation on an annual basis. "," Τι σημαίνει όμως δικαιοσύνη στην εργασία  Δικαιοσύνη στην εργασία και στο μισθό, σημαίνει: Αύξηση του κατώτατου μισθού στον ιδιωτικό τομέα στα 880 ευρώ, από τις πρώτες κιόλας μέρες της διακυβέρνησης  Και η θεσμοθέτηση της Αυτόματης Τιμαριθμικής Αναπροσαρμογής σε ετήσια βάση",employment,wages,workplace justice,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['justice', 'org', '0.9'], ['automatic price indexation', 'misc', '0.8']]","[['automatic price indexation', 'organization', '0.6'], ['private sector', 'group of people', '0.4'], ['government', 'organization', '0.4'], ['minimum wage', 'political party', '0.2 (note: this could also be considered an organization or a policy', 'but political party is also a valid choice)'], ['euros', 'date', '0.1 (note: this could also be considered a currency', 'but date is also a valid choice)']]"
53," It means raising the salaries of all civil servants by 10%, as much as inflation in the last year, because they haven't seen increases since before the memoranda. Justice at work means the introduction of a mechanism for the unfreezing of triennials and for indexation in the private sector as well.  It means the restoration of collective labour agreements.  It means the re-establishment of the Labour Inspectorate.  It means restoring the 8-hour week and abolishing unpaid overtime. "," Σημαίνει αύξηση των μισθών όλων των δημοσίων υπαλλήλων κατά 10%, όσο ο πληθωρισμός τον τελευταίο χρόνο, γιατί έχουν να δουν αυξήσεις πριν από τα μνημόνια Δικαιοσύνη στην εργασία σημαίνει  τη θέσπιση μηχανισμού για το ξεπάγωμα των τριετιών αλλά και για την τιμαριθμική αναπροσαρμογή και στον ιδιωτικό τομέα  Σημαίνει επαναφορά των συλλογικών συμβάσεων εργασίας  Σημαίνει επανίδρυση του Σώματος Επιθεώρησης Εργασίας  Σημαίνει επαναφορά του 8ωρου και κατάργηση των απλήρωτων υπερωριών",employment,workers' rights,labor rights,1.0,0.2,0.0,0.1,0.0,0.4,0.0,0.0,"[['civil servants', 'organization', '0.8'], ['inflation', 'concept', '0.6'], ['memoranda', 'organization', '0.5'], ['justice', 'organization', '0.5'], ['triennials', 'concept', '0.4'], ['indexation', 'concept', '0.4'], ['private sector', 'organization', '0.5'], ['collective labour agreements', 'concept', '0.5'], ['labour inspectorate', 'organization', '0.6'], ['8-hour week', 'concept', '0.6'], ['unpaid overtime', 'concept', '0.5']]","[['1. civil servants', 'group of people', '0.8'], ['2. justice', 'organization', '0.5'], ['3. triennials', 'date', '0.3'], ['4. private sector', 'group of people', '0.4'], ['5. labour inspectorate', 'organization', '0.6'], ['6. 8-hour week', 'date', '0.5']]"
54,"But what does justice in the economy mean in general?  Justice in the economy means that from the very first days, we will introduce a tax-free rate of 10. 000 for all: Freelancers, employees, pensioners, farmers, block workers.  Justice in the economy means reducing VAT on foodstuffs to the lowest rate, as has been done in Spain.  And a reduction in fuel excise duties to the lowest rate provided by the European Union. ","Τι σημαίνει όμως γενικότερα δικαιοσύνη στην οικονομία  Δικαιοσύνη στην οικονομία σημαίνει ότι από τις πρώτες κιόλας μέρες, θα θεσπίσουμε το αφορολόγητο στις 10 000 ευρώ για όλους: Ελεύθερους επαγγελματίες, μισθωτούς, συνταξιούχους, αγρότες, εργαζόμενους με μπλοκάκι  Δικαιοσύνη στην οικονομία σημαίνει μείωση του ΦΠΑ στα τρόφιμα στο χαμηλότερο συντελεστή, όπως έχει γίνει στην Ισπανία  Και μείωση των ΕΦΚ στα καύσιμα στον κατώτερο συντελεστή που προβλέπει η Ευρωπαϊκή Ένωση",economy,tax cuts,economic justice,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,"[['spain', 'location', '0.5'], ['european union', 'organization', '0.5']]","[['spain', 'location', '0.5'], ['european union', 'organization', '0.5']]"
55," It finally means the abolition of the business tax.  It means protecting the first home, agricultural land and commercial property from auctions.  It means 120 instalments and a haircut on the basic debt for public debts. "," Σημαίνει τέλος, κατάργηση του τέλους επιτηδεύματος  Σημαίνει προστασία της πρώτης κατοικίας, της αγροτικής γης και της επαγγελματικής στέγης από τους πλειστηριασμούς  Σημαίνει 120 δόσεις και κούρεμα βασικής οφειλής για τα χρέη στο Δημόσιο",debt,bank regulations,tax reform,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,"[['the business tax', 'organization', '0.69'], ['first home', 'location', '0.95'], ['agricultural land', 'location', '0.88'], ['commercial property', 'location', '0.73'], ['120 instalments', 'number', '0.61'], ['basic debt', 'law', '0.47'], ['public debts', 'law', '0.84']]",[]
56," It means rules in the operation of funds and a public pillar in our banking system. Let me explain a little bit what I mean: Governments, my friends, are not subservient to the banks.  Governments are not for ministers to come out and pretend to be puppets and say ""we exchanged binges with the bankers"".  Governments are there to legislate and enforce laws, even on bankers. "," Σημαίνει κανόνες στη λειτουργία των funds και δημόσιος πυλώνας στο τραπεζικό μας  σύστημα Επιτρέψτε μου να εξηγήσω λίγο τι εννοώ: Οι κυβερνήσεις, φίλες και φίλοι, δεν είναι  υποχείρια των τραπεζών  Οι κυβερνήσεις δεν είναι για να βγαίνουν οι Υπουργοί και να κάνουν δήθεν τα κουτσαβάκια και να λένε «ανταλλάξαμε μπινελίκια με τους τραπεζίτες»  Οι κυβερνήσεις είναι για να νομοθετούν και να επιβάλλουν τους νόμους, ακόμα και στους τραπεζίτες",accountability,bank regulations,banking regulations,0.0,0.2,0.0,0.1,0.2,0.2,0.0,0.0,"[['governments', 'organization', '0.82'], ['banks', 'organization', '0.53'], ['ministers', 'person', '0.6']]","[['governments', 'organization', '0.85'], ['ministers', 'person', '0.7'], ['bankers', 'group of people', '0.8']]"
57, So our position towards the Banks is clear.  Lately they've been making excess profits.  Why. ," Η θέση μας λοιπόν απέναντι στις Τράπεζες, είναι καθαρή  Το τελευταίο διάστημα έχουν υπερκέρδη  Γιατί",other,banking profits,bank profits,-0.4,0.0,0.0,0.1,0.0,0.2,0.0,0.0,[],[]
58," Why they are keeping deposit rates stuck and have gone to hell with lending rates.  And those who have taken out a loan, with variable interest rate it can be even 200, 250 euros, it can go up to 300.  In a time of frightening prices, when everything is getting more expensive around us. "," Γιατί κρατάνε καθηλωμένα τα επιτόκια των καταθέσεων κι έχουν πάει στο θεό τα επιτόκια των χορηγήσεων  Και όποιοι έχουν πάρει ένα δάνειο, με κυμαινόμενο επιτόκιο αυτό μπορεί να έχει ακριβύνει ακόμα και 200, 250 ευρώ, μπορεί να πάει και 300  Σε μια εποχή τρομακτικής ακρίβειας, που όλα ακριβαίνουν γύρω μας",economy,interest rates,interest rates,-0.7,0.8,0.1,0.6,0.2,0.8,0.2,0.0,"[['deposit rates', 'term', '1.0'], ['lending rates', 'term', '1.0']]",[]
59," This is not tolerable, it cannot be tolerated by Banks that are alive, because the Greek taxpayer has given his blood to be alive.  With three recapitalisations and the so-called deferred tax.  So, what we are clearly saying that we are going to introduce is an extraordinary tax for the banks in order to raise the money needed to support consumers who currently have a variable rate loan. And at the same time we will legislate to implement substantial regulations - a breathing space for borrowers.   We will also not allow the full privatisation of the National Bank.  Because we aim to transform the National Bank into what its name says: National Bank.  Public pillar of the banking system.  So we will prevent harmonized practices, we will direct financial instruments to the real economy, on the basis of the national development strategy, we will implement a public interest oriented policy for the management of red loans, and we will establish a specific regulatory framework for the transparency of banking transactions and for the operation of the so-called Claims Management Companies, the so-called servicers who are currently chasing citizens to eat their marrow and to make auctions. Because fairness in the economy, my friends, means that everyone should have access to bank finance, not just the big and powerful.  Today, 96% of businesses in our country, small and medium-sized enterprises, cannot even pass through a banking institution. "," Αυτό δεν είναι ανεκτό, δεν μπορεί να είναι ανεκτό από Τράπεζες οι οποίες είναι στη ζωή, γιατί ο Έλληνας φορολογούμενος έχει δώσει το αίμα του για να είναι στη ζωή  Με τρεις ανακεφαλοποιήσεις και με το λεγόμενο αναβαλλόμενο φόρο  Άρα λοιπόν, αυτό που καθαρά λέμε ότι θα θεσπίσουμε, είναι έναν έκτακτο φόρο για τις Τράπεζες  προκειμένου να μαζέψουμε τα χρήματα που χρειάζονται για να ενισχυθούν οι καταναλωτές που σήμερα έχουν δάνειο με κυμαινόμενο επιτόκιο Και ταυτόχρονα θα νομοθετήσουμε ώστε να εφαρμόσουν ουσιαστικές ρυθμίσεις- ανάσα για τους δανειολήπτες   Δεν θα επιτρέψουμε επίσης την  πλήρη ιδιωτικοποίηση της Εθνικής Τράπεζας  Γιατί εμείς έχουμε στόχο να μετατρέψουμε την Εθνική Τράπεζα σε αυτό που λέει τ’ όνομά της: Εθνική  Δημόσιο πυλώνα του τραπεζικού συστήματος  Έτσι θα αποτρέπουμε τις εναρμονισμένες πρακτικές, θα κατευθύνουμε τα χρηματοδοτικά εργαλεία στην πραγματική οικονομία, στη βάση της εθνικής αναπτυξιακής στρατηγικής, θα εφαρμόσουμε πολιτική προσανατολισμένη στο δημόσιο συμφέρον για τη διαχείριση των κόκκινων δανείων,  και θα θεσπίσουμε ειδικό ρυθμιστικό πλαίσιο για τη διαφάνεια των τραπεζικών συναλλαγών και για τη λειτουργία των λεγόμενων Εταιριών Διαχείρισης Απαιτήσεων, των  λεγόμενων servicers που σήμερα κυνηγάνε τους πολίτες να τους φάνε το μεδούλι και να κάνουν πλειστηριασμούς Γιατί, η δικαιοσύνη στην οικονομία, φίλες και φίλοι, σημαίνει να έχουν όλοι τη δυνατότητα σε τραπεζική χρηματοδότηση και όχι μόνο οι μεγάλοι και οι ισχυροί  Σήμερα, το 96% των επιχειρήσεων στον τόπο μας, οι μικρές και μεσαίες επιχειρήσεις δηλαδή, δεν μπορούν να περάσουν ούτε έξω από ένα τραπεζικό Ίδρυμα",economy,bank regulations,banking regulations,-0.4,0.2,0.0,0.2,0.0,0.3,0.0,0.0,"[['banks', 'organization', '0.80'], ['greek', 'nationality', '0.80'], ['national bank', 'organization', '0.80'], ['public', 'organization', '0.60'], ['national development strategy', 'organization', '0.80'], ['claims management companies', 'organization', '0.80']]","[['banks', 'organization', '1.0'], ['greek taxpayer', 'group of people', '0.7'], ['consumers', 'group of people', '0.8'], ['national bank', 'organization', '1.0'], ['borrowers', 'group of people', '0.7'], ['red loans', 'organization', '0.8'], ['claims management companies', 'organization', '0.6'], ['servicers', 'organization', '0.7'], ['citizens', 'group of people', '0.7'], ['economy', 'organization', '0.6'], ['businesses', 'group of people', '0.8'], ['small and medium-sized enterprises', 'group of people', '0.9'], ['banking institution', 'organization', '0.7']]"
60," While 4% take out and take out and take out loans. So, this will end with a progressive government.  Because, fairness in the economy means that everyone has equal access to finance, it means that everyone can have a fair arrangement on their loan and not just the Papathanases, to cut their loans and the vast majority of the Greek people can't afford to pay for the auctions and the persecutions. This is justice in the economy.  But we also want to bring justice to pensions.  For retired people, for the workers. "," Ενώ το 4% παίρνει και ξαναπαίρνει και ξαναπαίρνει δάνεια Αυτό λοιπόν, θα τελειώσει με μια προοδευτική διακυβέρνηση  Διότι, δικαιοσύνη στην οικονομία σημαίνει  όλοι να έχουν ίση πρόσβαση στη χρηματοδότηση, σημαίνει να μπορεί ο καθένας να έχει μια δίκαιη ρύθμιση  στο δάνειό του και όχι μόνο οι λογής Παπαθανάσηδες, να κουρεύουν τα δάνειά τους και η μεγάλη πλειοψηφία του ελληνικού λαού να μην μπορεί ν’ αντέξει από τους πλειστηριασμούς και τις διώξεις Αυτό είναι δικαιοσύνη στην οικονομία  Όμως, θέλουμε να φέρουμε και τη δικαιοσύνη στις συντάξεις  Για τους συνταξιούχους, για τους απόμαχους της εργασίας",economy,pensions,economy,0.5,0.25,0.1,0.1,0.2,0.5,0.2,0.0,"[['greek', 'nationality', '1.0'], ['papathanases', 'person', '0.5']]","[['papathanases', 'organization', '1.0'], ['greek people', 'group of people', '1.0'], ['greece', 'country', '0.5']]"
61," What they told you all these years, do you remember.  That it was SYRIZA who butchered you.  13 consecutive reductions made by the Samaras government, they forgot about them.  And what did they say to you at the end, when we resisted the terrible pressures of the Troika and the institutions and did not cut a single euro?  That we swapped pensions for Macedonia, that's what they said, that's what their miserable propaganda said.  When we took the decision to defend our national interest, when we took the decision to close a major wound in our foreign policy. And today, with everything that is happening around us, the war in Ukraine, the pressures that even the Scandinavian countries want to join NATO, what would happen today if we did not solve this issue in a fair and privileged way for the country?  Why was our ancient cultural heritage recognized, why are Greek F-16s flying over the airspace of our neighbours today? "," Τι σας έλεγαν τόσα χρόνια, θυμάστε  Ότι  ο ΣΥΡΙΖΑ ήταν αυτός που σας κατακρεούργησε  13 συνεχόμενες μειώσεις έκανε η κυβέρνηση Σαμαρά, τα ξέχασαν  Και τι  σας έλεγαν στο τέλος, όταν εμείς αντισταθήκαμε στις τρομακτικές πιέσεις της τρόικας και των θεσμών και δε μειώσαμε ούτε ένα ευρώ  Ότι ανταλλάξαμε τις συντάξεις με το Μακεδονικό, αυτά έλεγαν, η άθλια προπαγάνδα τους αυτά έλεγε  Όταν πήραμε την απόφαση να υπερασπιστούμε το εθνικό μας συμφέρον, όταν πήραμε την απόφαση να κλείσουμε μια μεγάλη πληγή στην εξωτερική μας πολιτική Και σήμερα, με όλα όσα συμβαίνουν γύρω μας, τον πόλεμο στην Ουκρανία, τις πιέσεις που ακόμα και οι σκανδιναβικές χώρες θέλουν να μπουν στο ΝΑΤΟ, τι θα γινόταν σήμερα αν δε λύναμε αυτό το θέμα με τρόπο δίκαιο και προνομιακό για τη χώρα  Γιατί αναγνωρίστηκε η αρχαία μας πολιτιστική κληρονομιά, γιατί σήμερα πετάνε τα ελληνικά F-16 πάνω από τον εναέριο χώρο των γειτόνων μας",other,other,misrepresentation of government actions,0.0,0.75,0.2,0.1,0.3,0.2,0.2,0.0,"[['syriza', 'org', '0.8'], ['samaras', 'person', '0.8'], ['troika', 'org', '0.8'], ['macedonia', 'loc', '0.8'], ['ukraine', 'loc', '0.8'], ['scandinavian countries', 'loc', '0.8'], ['nato', 'org', '0.8'], ['greek', 'norp', '0.8'], ['f-16s', 'product', '0.8']]","[['samaras', 'person', '0.5'], ['syriza', 'organization', '0.5'], ['troika', 'organization', '0.5'], ['macedonia', 'country', '0.5'], ['ukraine', 'location', '0.5'], ['scandinavian countries', 'group of people', '0.5'], ['nato', 'organization', '0.5'], ['greek', 'group of people', '0.5'], ['f-16s', 'organization', '0.5']]"
62, What would happen today.  Today those who then wore helmets and went out on the street would sign with two hands the NATO membership of our neighbours with the name Macedonia.  That would be today. ," Τι θα γινόταν σήμερα  Σήμερα αυτοί που τότε φορούσαν περικεφαλαίες και έβγαιναν στο δρόμο, θα υπέγραφαν με δυο χέρια την ένταξη στο ΝΑΤΟ των γειτόνων μας με το όνομα Μακεδονία  Αυτό θα γινόταν σήμερα",other,other,nato membership,0.5,0.1,0.0,0.2,0.0,0.2,0.0,0.0,"[['nato', 'organization', '1.0'], ['macedonia', 'location', '1.0']]","[['nato', 'organization', '1.0'], ['macedonia', 'location', '1.0']]"
63,"So they said that we would supposedly trade the pension issue.  And they said that, because, what did they expect, what did they beg.  They begged us to be the ones to cut pensions.  And what they did as soon as they got here. ","Είπαν λοιπόν ότι εμείς δήθεν θ’ ανταλλάσσαμε το θέμα των συντάξεων  Και το είπαν αυτό, γιατί, τι περίμεναν, τι παρακαλάγανε  Παρακαλάγανε να είμαστε εμείς αυτοί που θα μειώσουμε συντάξεις  Και τι έκαναν με το που ήρθαν",other,pensions,pension,-0.6,0.7,0.0,0.45,0.2,0.6,0.0,0.2,[],[]
64," As soon as they came in, while they had promised that they would keep what we called the 13th pension, which was over 1 billion a year, they abolished it all at once.  Four years have passed, €4 billion have been lost to pensioners.  So justice in pensions means restoring the 13th pension introduced in 2019.  Justice in pensions means returning all retroactive payments in 3 annual instalments and restoring the injustices created by the personal difference.  As well as the abolition of the privatisation of supplementary insurance. "," Με το που ήρθαν, ενώ είχαν υποσχεθεί ότι θα διατηρήσουν αυτό που εμείς ονομάσαμε 13η σύνταξη και ήταν πάνω από 1 δις σε ετήσια βάση, το καταργήσανε μεμιάς  Τέσσερα χρόνια πέρασαν, 4 δισεκατομμύρια ευρώ έχουν στερηθεί οι συνταξιούχοι  Δικαιοσύνη λοιπόν στις συντάξεις, σημαίνει επαναφορά  της 13ης σύνταξης που θεσπίστηκε το 2019  Δικαιοσύνη στις συντάξεις σημαίνει επιστροφή όλων των αναδρομικών σε 3 ετήσιες δόσεις και αποκατάσταση των αδικιών που δημιουργούνται από την προσωπική διαφορά  Καθώς επίσης και κατάργηση της ιδιωτικοποίησης της επικουρικής ασφάλισης",other,pensions,pensions,-0.85,0.7,0.1,0.2,0.2,0.7,0.5,0.0,"[['13th pension', 'entity', ''], ['pensioners', 'entity', ''], ['2019', 'entity', ''], ['retroactive payments', 'entity', ''], ['personal difference', 'entity', ''], ['privatisation of supplementary insurance', 'entity', '']]","[['13th pension', 'organization', '1.0'], ['pensioners', 'group of people', '1.0'], ['13th pension', 'date', '1.0'], ['privatisation of supplementary insurance', 'organization', '1.0']]"
65," But we want to create conditions of justice for mothers too.  And that for us means: Increase and conversion of the child benefit into a mother's allowance and granting it to the mother from the birth of the child until the age of 24, regardless of her studies. Justice for mothers, it means special maternity leave for self-employed women, freelancers and farmers and above all it means, and this is for young couples, nurseries for all children This means justice for young couples and especially young women, young mothers.  But justice for young couples means more than that.  It means affordable housing with low rents through the creation of a housing bank and the control of Airbnb.  Means doubling the rent allowance. "," Θέλουμε όμως να δημιουργήσουμε συνθήκες δικαιοσύνης και  για τις μητέρες  Και αυτό για μας σημαίνει: Αύξηση και μετατροπή του επιδόματος παιδιού σε επίδομα μητέρας και χορήγησή του στη μητέρα από τη γέννηση του παιδιού μέχρι τα 24 έτη ανεξαρτήτως σπουδών Δικαιοσύνη για τις μητέρες, σημαίνει ειδική άδεια μητρότητας σε αυτοαπασχολούμενες, ελεύθερες επαγγελματίες και αγρότισσες  και κυρίως σημαίνει, και αυτό αφορά τα νέα ζευγάρια, βρεφονηπιακοί σταθμοί για όλα τα παιδιά Αυτό σημαίνει δικαιοσύνη για τα νέα ζευγάρια και ιδίως τις νέες γυναίκες, τις νέες μητέρες  Δικαιοσύνη για τα νέα ζευγάρια όμως σημαίνουν κι άλλα πράγματα  Σημαίνει προσιτή κατοικία με χαμηλά ενοίκια μέσα από τη δημιουργία τράπεζας στέγης και τον έλεγχο του Airbnb  Σημαίνει  διπλασιασμός του επιδόματος ενοικίου",housing,maternity leave,justice for mothers,0.2,0.35,0.1,0.1,0.0,0.2,0.0,0.0,[],[]
66,"But what is justice in health?  Huge issue of Health.  I would say, perhaps the most critical thing we need to be concerned about. ","Τι σημαίνει όμως δικαιοσύνη στην Υγεία  Τεράστιο θέμα το θέμα της Υγείας  Θα έλεγα, ίσως το πιο κρίσιμο που πρέπει να μας απασχολήσει",health,public health system,health justice,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['justice', 'person', '1.0'], ['health', 'organization', '1.0']]","[['health', 'organization', '0.6'], ['justice', 'organization', '0.3']]"
